watts,data
488.183,2012-04-30 22:30:00
787.2241,2012-04-30 22:45:00
735.3213,2012-04-30 23:00:00
1042.5128,2012-04-30 23:15:00
697.3194,2012-04-30 23:30:00
805.79456,2012-04-30 23:45:00
766.4101,2012-05-07 00:00:00
493.60434,2012-05-07 00:15:00
541.2101,2012-05-07 00:30:00
635.37384,2012-05-07 00:45:00
563.3292,2012-05-07 01:00:00
565.7931,2012-05-07 01:15:00
513.41864,2012-05-07 01:30:00
570.30804,2012-05-07 01:45:00
528.8757,2012-05-07 02:00:00
540.13544,2012-05-07 02:15:00
497.86905,2012-05-07 02:30:00
504.9161,2012-05-07 02:45:00
501.6337,2012-05-07 03:00:00
411.35852,2012-05-07 03:15:00
346.51648,2012-05-07 03:30:00
397.56387,2012-05-07 03:45:00
367.20068,2012-05-07 04:00:00
457.48193,2012-05-07 04:15:00
378.07315,2012-05-07 04:30:00
400.34897,2012-05-07 04:45:00
378.8725,2012-05-07 05:00:00
394.2944,2012-05-07 05:15:00
422.39633,2012-05-07 05:30:00
446.5255,2012-05-07 05:45:00
458.7366,2012-05-07 06:00:00
532.4142,2012-05-07 06:15:00
619.77795,2012-05-07 06:30:00
561.15106,2012-05-07 06:45:00
554.9467,2012-05-07 07:00:00
668.0917,2012-05-07 07:15:00
609.7254,2012-05-07 07:30:00
761.72375,2012-05-07 07:45:00
790.54047,2012-05-07 08:00:00
471.57623,2012-05-07 08:15:00
592.0997,2012-05-07 08:30:00
690.40393,2012-05-07 08:45:00
804.8846,2012-05-07 09:00:00
782.0409,2012-05-07 09:15:00
797.97736,2012-05-07 09:30:00
393.6047,2012-05-07 09:45:00
586.1059,2012-05-07 10:00:00
472.3067,2012-05-07 10:15:00
838.8699,2012-05-07 10:30:00
493.31863,2012-05-07 10:45:00
819.60583,2012-05-07 11:00:00
386.0823,2012-05-07 11:15:00
957.6011,2012-05-07 11:30:00
508.1436,2012-05-07 11:45:00
1095.1606,2012-05-07 12:00:00
537.0274,2012-05-07 12:15:00
611.6147,2012-05-07 12:30:00
81.22215,2012-05-07 12:45:00
223.81235,2012-05-07 13:00:00
426.49237,2012-05-07 13:15:00
278.50125,2012-05-07 13:30:00
421.48383,2012-05-07 13:45:00
314.38577,2012-05-07 14:00:00
339.53766,2012-05-07 14:15:00
639.0726,2012-05-07 14:30:00
755.9916,2012-05-07 14:45:00
828.75574,2012-05-07 15:00:00
436.7777,2012-05-07 15:15:00
270.84607,2012-05-07 15:30:00
533.18353,2012-05-07 15:45:00
582.5958,2012-05-07 16:00:00
861.95734,2012-05-07 16:15:00
595.7533,2012-05-07 16:30:00
511.63135,2012-05-07 16:45:00
321.8321,2012-05-07 17:00:00
593.5753,2012-05-07 17:15:00
589.0061,2012-05-07 17:30:00
943.09674,2012-05-07 17:45:00
889.0387,2012-05-07 18:00:00
1065.5322,2012-05-07 18:15:00
894.93225,2012-05-07 18:30:00
1027.8352,2012-05-07 18:45:00
885.155,2012-05-07 19:00:00
1023.3911,2012-05-07 19:15:00
890.6007,2012-05-07 19:30:00
1055.5077,2012-05-07 19:45:00
942.3257,2012-05-07 20:00:00
1101.0317,2012-05-07 20:15:00
969.1099,2012-05-07 20:30:00
1106.696,2012-05-07 20:45:00
952.16095,2012-05-07 21:00:00
1122.9176,2012-05-07 21:15:00
913.4584,2012-05-07 21:30:00
1089.3025,2012-05-07 21:45:00
564.61743,2012-05-07 22:00:00
328.5858,2012-05-07 22:15:00
328.6095,2012-05-07 22:30:00
495.9168,2012-05-07 22:45:00
137.84425,2012-05-07 23:00:00
578.8584,2012-05-07 23:15:00
227.71053,2012-05-07 23:30:00
407.22992,2012-05-07 23:45:00
661.5239,2012-05-14 00:00:00
402.7593,2012-05-14 00:15:00
575.60834,2012-05-14 00:30:00
595.8335,2012-05-14 00:45:00
564.3201,2012-05-14 01:00:00
561.44934,2012-05-14 01:15:00
487.4188,2012-05-14 01:30:00
519.5052,2012-05-14 01:45:00
497.19894,2012-05-14 02:00:00
495.2183,2012-05-14 02:15:00
464.417,2012-05-14 02:30:00
476.16608,2012-05-14 02:45:00
494.79373,2012-05-14 03:00:00
502.5142,2012-05-14 03:15:00
396.33255,2012-05-14 03:30:00
224.38321,2012-05-14 03:45:00
484.18658,2012-05-14 04:00:00
307.42188,2012-05-14 04:15:00
583.41437,2012-05-14 04:30:00
382.31198,2012-05-14 04:45:00
467.2368,2012-05-14 05:00:00
435.27887,2012-05-14 05:15:00
454.78372,2012-05-14 05:30:00
487.3129,2012-05-14 05:45:00
568.78015,2012-05-14 06:00:00
530.7267,2012-05-14 06:15:00
686.2932,2012-05-14 06:30:00
790.50146,2012-05-14 06:45:00
728.0986,2012-05-14 07:00:00
765.5702,2012-05-14 07:15:00
892.441,2012-05-14 07:30:00
790.4404,2012-05-14 07:45:00
956.29755,2012-05-14 08:00:00
1053.1323,2012-05-14 08:15:00
673.6756,2012-05-14 08:30:00
867.99133,2012-05-14 08:45:00
911.9403,2012-05-14 09:00:00
1037.0426,2012-05-14 09:15:00
961.65967,2012-05-14 09:30:00
1032.0619,2012-05-14 09:45:00
516.51965,2012-05-14 10:00:00
808.5351,2012-05-14 10:15:00
513.7181,2012-05-14 10:30:00
955.2859,2012-05-14 10:45:00
563.2725,2012-05-14 11:00:00
1051.243,2012-05-14 11:15:00
681.3762,2012-05-14 11:30:00
1060.4409,2012-05-14 11:45:00
667.1821,2012-05-14 12:00:00
968.8091,2012-05-14 12:15:00
620.68634,2012-05-14 12:30:00
489.38672,2012-05-14 12:45:00
96.40208,2012-05-14 13:00:00
249.84828,2012-05-14 13:15:00
336.2182,2012-05-14 13:30:00
382.19687,2012-05-14 13:45:00
325.67203,2012-05-14 14:00:00
336.50568,2012-05-14 14:15:00
240.20538,2012-05-14 14:30:00
757.8923,2012-05-14 14:45:00
568.45795,2012-05-14 15:00:00
848.3088,2012-05-14 15:15:00
318.37497,2012-05-14 15:30:00
169.55136,2012-05-14 15:45:00
398.69403,2012-05-14 16:00:00
539.2734,2012-05-14 16:15:00
743.20435,2012-05-14 16:30:00
436.42728,2012-05-14 16:45:00
357.45404,2012-05-14 17:00:00
166.06166,2012-05-14 17:15:00
432.77716,2012-05-14 17:30:00
409.32275,2012-05-14 17:45:00
723.9358,2012-05-14 18:00:00
618.2193,2012-05-14 18:15:00
770.0078,2012-05-14 18:30:00
703.5618,2012-05-14 18:45:00
973.708,2012-05-14 19:00:00
900.28204,2012-05-14 19:15:00
1094.4296,2012-05-14 19:30:00
989.8355,2012-05-14 19:45:00
1120.7358,2012-05-14 20:00:00
995.1278,2012-05-14 20:15:00
1097.7843,2012-05-14 20:30:00
979.73804,2012-05-14 20:45:00
1067.4865,2012-05-14 21:00:00
705.01227,2012-05-14 21:15:00
397.2656,2012-05-14 21:30:00
229.02777,2012-05-14 21:45:00
637.83203,2012-05-14 22:00:00
106.57348,2012-05-14 22:15:00
659.2803,2012-05-14 22:30:00
216.34837,2012-05-14 22:45:00
613.54517,2012-05-14 23:00:00
450.00873,2012-05-14 23:15:00
755.77905,2012-05-14 23:30:00
607.0376,2012-05-14 23:45:00
578.3309,2012-05-21 00:00:00
300.3254,2012-05-21 00:15:00
614.37506,2012-05-21 00:30:00
520.5402,2012-05-21 00:45:00
553.93634,2012-05-21 01:00:00
553.5722,2012-05-21 01:15:00
493.67847,2012-05-21 01:30:00
505.2481,2012-05-21 01:45:00
515.77954,2012-05-21 02:00:00
502.58008,2012-05-21 02:15:00
462.4977,2012-05-21 02:30:00
301.10965,2012-05-21 02:45:00
319.6455,2012-05-21 03:00:00
377.7692,2012-05-21 03:15:00
351.43912,2012-05-21 03:30:00
456.47708,2012-05-21 03:45:00
328.13474,2012-05-21 04:00:00
373.58884,2012-05-21 04:15:00
355.17453,2012-05-21 04:30:00
403.07053,2012-05-21 04:45:00
435.3783,2012-05-21 05:00:00
495.73993,2012-05-21 05:15:00
488.55875,2012-05-21 05:30:00
562.24927,2012-05-21 05:45:00
588.4395,2012-05-21 06:00:00
502.03412,2012-05-21 06:15:00
545.97174,2012-05-21 06:30:00
690.6954,2012-05-21 06:45:00
575.1391,2012-05-21 07:00:00
845.39136,2012-05-21 07:15:00
608.5827,2012-05-21 07:30:00
460.762,2012-05-21 07:45:00
527.78766,2012-05-21 08:00:00
728.32587,2012-05-21 08:15:00
629.78937,2012-05-21 08:30:00
827.6407,2012-05-21 08:45:00
492.54263,2012-05-21 09:00:00
456.76163,2012-05-21 09:15:00
388.04572,2012-05-21 09:30:00
706.3922,2012-05-21 09:45:00
528.79956,2012-05-21 10:00:00
857.78424,2012-05-21 10:15:00
497.95377,2012-05-21 10:30:00
902.0864,2012-05-21 10:45:00
497.34897,2012-05-21 11:00:00
539.6334,2012-05-21 11:15:00
65.34605,2012-05-21 11:30:00
243.47662,2012-05-21 11:45:00
364.13577,2012-05-21 12:00:00
309.28506,2012-05-21 12:15:00
301.89328,2012-05-21 12:30:00
272.24313,2012-05-21 12:45:00
307.03497,2012-05-21 13:00:00
599.101,2012-05-21 13:15:00
614.5235,2012-05-21 13:30:00
694.51,2012-05-21 13:45:00
324.0726,2012-05-21 14:00:00
164.92876,2012-05-21 14:15:00
502.90387,2012-05-21 14:30:00
518.7084,2012-05-21 14:45:00
783.3436,2012-05-21 15:00:00
483.09152,2012-05-21 15:15:00
430.2817,2012-05-21 15:30:00
253.7494,2012-05-21 15:45:00
471.33127,2012-05-21 16:00:00
568.6741,2012-05-21 16:15:00
830.33966,2012-05-21 16:30:00
871.6818,2012-05-21 16:45:00
964.745,2012-05-21 17:00:00
889.79645,2012-05-21 17:15:00
979.19995,2012-05-21 17:30:00
910.67035,2012-05-21 17:45:00
1003.99646,2012-05-21 18:00:00
959.91864,2012-05-21 18:15:00
1075.0204,2012-05-21 18:30:00
1013.7298,2012-05-21 18:45:00
1069.006,2012-05-21 19:00:00
984.5524,2012-05-21 19:15:00
1050.1072,2012-05-21 19:30:00
975.9622,2012-05-21 19:45:00
1076.5667,2012-05-21 20:00:00
920.12024,2012-05-21 20:15:00
785.9506,2012-05-21 20:30:00
344.2303,2012-05-21 20:45:00
297.7988,2012-05-21 21:00:00
589.1857,2012-05-21 21:15:00
116.238144,2012-05-21 21:30:00
644.81476,2012-05-21 21:45:00
240.0079,2012-05-21 22:00:00
548.08514,2012-05-21 22:15:00
467.0101,2012-05-21 22:30:00
809.28503,2012-05-21 22:45:00
633.7846,2012-05-21 23:00:00
920.7723,2012-05-21 23:15:00
588.5462,2012-05-21 23:30:00
586.9254,2012-05-21 23:45:00
919.8855,2012-05-28 00:00:00
1046.1124,2012-05-28 00:15:00
509.19376,2012-05-28 00:30:00
913.06067,2012-05-28 00:45:00
589.5715,2012-05-28 01:00:00
616.5295,2012-05-28 01:15:00
414.05832,2012-05-28 01:30:00
602.091,2012-05-28 01:45:00
529.2757,2012-05-28 02:00:00
682.3672,2012-05-28 02:15:00
633.5083,2012-05-28 02:30:00
791.4141,2012-05-28 02:45:00
690.3434,2012-05-28 03:00:00
852.5468,2012-05-28 03:15:00
718.7253,2012-05-28 03:30:00
916.4527,2012-05-28 03:45:00
714.00977,2012-05-28 04:00:00
882.43524,2012-05-28 04:15:00
506.85657,2012-05-28 04:30:00
365.0106,2012-05-28 04:45:00
459.58456,2012-05-28 05:00:00
592.3073,2012-05-28 05:15:00
466.92108,2012-05-28 05:30:00
724.8585,2012-05-28 05:45:00
484.91922,2012-05-28 06:00:00
629.06946,2012-05-28 06:15:00
632.97565,2012-05-28 06:30:00
645.1497,2012-05-28 06:45:00
816.00024,2012-05-28 07:00:00
902.8263,2012-05-28 07:15:00
939.56525,2012-05-28 07:30:00
1210.5032,2012-05-28 07:45:00
1043.9242,2012-05-28 08:00:00
1247.1735,2012-05-28 08:15:00
1346.357,2012-05-28 08:30:00
1493.6406,2012-05-28 08:45:00
1188.3721,2012-05-28 09:00:00
1745.7059,2012-05-28 09:15:00
1068.6401,2012-05-28 09:30:00
1533.2476,2012-05-28 09:45:00
1054.3805,2012-05-28 10:00:00
1557.5818,2012-05-28 10:15:00
874.5216,2012-05-28 10:30:00
1381.3662,2012-05-28 10:45:00
609.8874,2012-05-28 11:00:00
1225.9849,2012-05-28 11:15:00
551.42267,2012-05-28 11:30:00
1326.8323,2012-05-28 11:45:00
604.3655,2012-05-28 12:00:00
1355.3853,2012-05-28 12:15:00
643.2288,2012-05-28 12:30:00
1302.1226,2012-05-28 12:45:00
638.89136,2012-05-28 13:00:00
1324.037,2012-05-28 13:15:00
631.1982,2012-05-28 13:30:00
1343.8822,2012-05-28 13:45:00
429.3555,2012-05-28 14:00:00
160.92154,2012-05-28 14:15:00
103.85134,2012-05-28 14:30:00
447.12814,2012-05-28 14:45:00
131.36963,2012-05-28 15:00:00
322.45923,2012-05-28 15:15:00
51.249203,2012-05-28 15:30:00
97.429085,2012-05-28 15:45:00
752.5429,2012-05-28 16:00:00
193.26402,2012-05-28 16:15:00
512.95465,2012-05-28 16:30:00
78.80358,2012-05-28 16:45:00
42.6188,2012-05-28 17:00:00
63.76308,2012-05-28 17:15:00
665.6727,2012-05-28 17:30:00
197.38577,2012-05-28 17:45:00
405.84836,2012-05-28 18:00:00
74.22942,2012-05-28 18:15:00
49.330116,2012-05-28 18:30:00
325.74518,2012-05-28 18:45:00
246.28955,2012-05-28 19:00:00
579.1096,2012-05-28 19:15:00
275.6126,2012-05-28 19:30:00
390.41467,2012-05-28 19:45:00
178.86891,2012-05-28 20:00:00
322.88046,2012-05-28 20:15:00
474.30347,2012-05-28 20:30:00
789.43774,2012-05-28 20:45:00
1048.8928,2012-05-28 21:00:00
1150.406,2012-05-28 21:15:00
1042.7893,2012-05-28 21:30:00
1033.7662,2012-05-28 21:45:00
984.39514,2012-05-28 22:00:00
959.6924,2012-05-28 22:15:00
575.6113,2012-05-28 22:30:00
471.18872,2012-05-28 22:45:00
280.27502,2012-05-28 23:00:00
685.2711,2012-05-28 23:15:00
404.05792,2012-05-28 23:30:00
826.2432,2012-05-28 23:45:00
803.9147,2012-06-04 00:00:00
728.68195,2012-06-04 00:15:00
522.1865,2012-06-04 00:30:00
748.1615,2012-06-04 00:45:00
613.92773,2012-06-04 01:00:00
570.39136,2012-06-04 01:15:00
513.08606,2012-06-04 01:30:00
627.76025,2012-06-04 01:45:00
552.59576,2012-06-04 02:00:00
597.18567,2012-06-04 02:15:00
546.97186,2012-06-04 02:30:00
388.66895,2012-06-04 02:45:00
395.11432,2012-06-04 03:00:00
405.5803,2012-06-04 03:15:00
409.2955,2012-06-04 03:30:00
490.94025,2012-06-04 03:45:00
407.69626,2012-06-04 04:00:00
413.45605,2012-06-04 04:15:00
415.96838,2012-06-04 04:30:00
423.02542,2012-06-04 04:45:00
481.75977,2012-06-04 05:00:00
532.8103,2012-06-04 05:15:00
559.40515,2012-06-04 05:30:00
631.2037,2012-06-04 05:45:00
654.0829,2012-06-04 06:00:00
574.5902,2012-06-04 06:15:00
594.6224,2012-06-04 06:30:00
756.3479,2012-06-04 06:45:00
672.9565,2012-06-04 07:00:00
890.4589,2012-06-04 07:15:00
757.2484,2012-06-04 07:30:00
550.05133,2012-06-04 07:45:00
573.3763,2012-06-04 08:00:00
757.1066,2012-06-04 08:15:00
725.9445,2012-06-04 08:30:00
825.69196,2012-06-04 08:45:00
642.1626,2012-06-04 09:00:00
556.6381,2012-06-04 09:15:00
461.45798,2012-06-04 09:30:00
683.9029,2012-06-04 09:45:00
622.31696,2012-06-04 10:00:00
888.48157,2012-06-04 10:15:00
665.98413,2012-06-04 10:30:00
795.15857,2012-06-04 10:45:00
201.74754,2012-06-04 11:00:00
104.71342,2012-06-04 11:15:00
451.95743,2012-06-04 11:30:00
150.15222,2012-06-04 11:45:00
539.22986,2012-06-04 12:00:00
151.34023,2012-06-04 12:15:00
407.62173,2012-06-04 12:30:00
357.8553,2012-06-04 12:45:00
781.9948,2012-06-04 13:00:00
716.8319,2012-06-04 13:15:00
664.12897,2012-06-04 13:30:00
318.80914,2012-06-04 13:45:00
130.31282,2012-06-04 14:00:00
609.78424,2012-06-04 14:15:00
433.48785,2012-06-04 14:30:00
782.9351,2012-06-04 14:45:00
418.28812,2012-06-04 15:00:00
424.40463,2012-06-04 15:15:00
439.26453,2012-06-04 15:30:00
480.15192,2012-06-04 15:45:00
828.12836,2012-06-04 16:00:00
852.08636,2012-06-04 16:15:00
991.81067,2012-06-04 16:30:00
910.1196,2012-06-04 16:45:00
947.63715,2012-06-04 17:00:00
946.245,2012-06-04 17:15:00
1030.4371,2012-06-04 17:30:00
1027.567,2012-06-04 17:45:00
1077.6453,2012-06-04 18:00:00
1016.0438,2012-06-04 18:15:00
1016.6135,2012-06-04 18:30:00
951.78424,2012-06-04 18:45:00
872.60565,2012-06-04 19:00:00
453.3084,2012-06-04 19:15:00
241.78737,2012-06-04 19:30:00
629.90173,2012-06-04 19:45:00
143.98157,2012-06-04 20:00:00
750.1984,2012-06-04 20:15:00
262.10233,2012-06-04 20:30:00
667.0976,2012-06-04 20:45:00
490.8724,2012-06-04 21:00:00
798.8812,2012-06-04 21:15:00
757.38885,2012-06-04 21:30:00
1056.7024,2012-06-04 21:45:00
705.23975,2012-06-04 22:00:00
823.8809,2012-06-04 22:15:00
877.4638,2012-06-04 22:30:00
1036.8984,2012-06-04 22:45:00
1041.6721,2012-06-04 23:00:00
1093.1099,2012-06-04 23:15:00
610.86633,2012-06-04 23:30:00
699.2271,2012-06-04 23:45:00
418.0518,2012-06-11 00:00:00
89.92707,2012-06-11 00:15:00
699.5701,2012-06-11 00:30:00
324.1295,2012-06-11 00:45:00
524.40564,2012-06-11 01:00:00
520.7092,2012-06-11 01:15:00
