watts,data
960.8439,2012-04-16 19:15:00
974.16943,2012-04-16 19:30:00
1011.5962,2012-04-16 19:45:00
995.5363,2012-04-16 20:00:00
992.7249,2012-04-16 20:15:00
964.08923,2012-04-16 20:30:00
966.76056,2012-04-16 20:45:00
825.36194,2012-04-16 21:00:00
451.0932,2012-04-16 21:15:00
272.7018,2012-04-16 21:30:00
617.0766,2012-04-16 21:45:00
152.29054,2012-04-16 22:00:00
696.3989,2012-04-16 22:15:00
254.70894,2012-04-16 22:30:00
608.0705,2012-04-16 22:45:00
405.5185,2012-04-16 23:00:00
803.7878,2012-04-16 23:15:00
656.7597,2012-04-16 23:30:00
1007.3397,2012-04-16 23:45:00
1023.2817,2012-04-23 00:00:00
820.3328,2012-04-23 00:15:00
487.8706,2012-04-23 00:30:00
767.934,2012-04-23 00:45:00
586.9856,2012-04-23 01:00:00
587.348,2012-04-23 01:15:00
501.33444,2012-04-23 01:30:00
604.3839,2012-04-23 01:45:00
509.7707,2012-04-23 02:00:00
555.15106,2012-04-23 02:15:00
499.06842,2012-04-23 02:30:00
525.9447,2012-04-23 02:45:00
472.47458,2012-04-23 03:00:00
298.2759,2012-04-23 03:15:00
377.21716,2012-04-23 03:30:00
476.98715,2012-04-23 03:45:00
382.28415,2012-04-23 04:00:00
590.46063,2012-04-23 04:15:00
414.34247,2012-04-23 04:30:00
469.0382,2012-04-23 04:45:00
470.5247,2012-04-23 05:00:00
464.9702,2012-04-23 05:15:00
534.51465,2012-04-23 05:30:00
533.342,2012-04-23 05:45:00
598.6558,2012-04-23 06:00:00
767.4548,2012-04-23 06:15:00
770.7752,2012-04-23 06:30:00
748.89355,2012-04-23 06:45:00
797.1984,2012-04-23 07:00:00
926.5719,2012-04-23 07:15:00
778.30096,2012-04-23 07:30:00
1165.9186,2012-04-23 07:45:00
806.0024,2012-04-23 08:00:00
845.742,2012-04-23 08:15:00
782.3627,2012-04-23 08:30:00
1238.5552,2012-04-23 08:45:00
839.3466,2012-04-23 09:00:00
1412.5852,2012-04-23 09:15:00
599.997,2012-04-23 09:30:00
1053.8315,2012-04-23 09:45:00
405.73697,2012-04-23 10:00:00
1223.5322,2012-04-23 10:15:00
412.49457,2012-04-23 10:30:00
1273.3628,2012-04-23 10:45:00
469.784,2012-04-23 11:00:00
1308.0808,2012-04-23 11:15:00
522.7403,2012-04-23 11:30:00
1147.2114,2012-04-23 11:45:00
487.53214,2012-04-23 12:00:00
661.94806,2012-04-23 12:15:00
74.14059,2012-04-23 12:30:00
200.62445,2012-04-23 12:45:00
419.60965,2012-04-23 13:00:00
245.26471,2012-04-23 13:15:00
386.0272,2012-04-23 13:30:00
207.72562,2012-04-23 13:45:00
250.40993,2012-04-23 14:00:00
675.621,2012-04-23 14:15:00
478.918,2012-04-23 14:30:00
720.5263,2012-04-23 14:45:00
238.22432,2012-04-23 15:00:00
123.894684,2012-04-23 15:15:00
346.9387,2012-04-23 15:30:00
538.35425,2012-04-23 15:45:00
667.1296,2012-04-23 16:00:00
406.22214,2012-04-23 16:15:00
305.83047,2012-04-23 16:30:00
123.6019,2012-04-23 16:45:00
438.2022,2012-04-23 17:00:00
416.51572,2012-04-23 17:15:00
706.0394,2012-04-23 17:30:00
595.74603,2012-04-23 17:45:00
642.798,2012-04-23 18:00:00
656.7658,2012-04-23 18:15:00
867.958,2012-04-23 18:30:00
923.3448,2012-04-23 18:45:00
1034.3931,2012-04-23 19:00:00
1023.45233,2012-04-23 19:15:00
1092.5975,2012-04-23 19:30:00
1039.3853,2012-04-23 19:45:00
1063.7821,2012-04-23 20:00:00
1008.1937,2012-04-23 20:15:00
1019.6908,2012-04-23 20:30:00
693.3151,2012-04-23 20:45:00
401.33716,2012-04-23 21:00:00
227.29361,2012-04-23 21:15:00
662.3997,2012-04-23 21:30:00
136.82234,2012-04-23 21:45:00
768.2082,2012-04-23 22:00:00
299.57922,2012-04-23 22:15:00
651.91766,2012-04-23 22:30:00
680.85834,2012-04-23 22:45:00
1000.83704,2012-04-23 23:00:00
993.4117,2012-04-23 23:15:00
1044.3772,2012-04-23 23:30:00
758.1278,2012-04-23 23:45:00
863.1603,2012-04-30 00:00:00
941.42926,2012-04-30 00:15:00
495.1475,2012-04-30 00:30:00
852.9677,2012-04-30 00:45:00
603.2532,2012-04-30 01:00:00
605.2754,2012-04-30 01:15:00
473.13956,2012-04-30 01:30:00
619.232,2012-04-30 01:45:00
468.48853,2012-04-30 02:00:00
483.0729,2012-04-30 02:15:00
527.2609,2012-04-30 02:30:00
438.4642,2012-04-30 02:45:00
508.66562,2012-04-30 03:00:00
435.9313,2012-04-30 03:15:00
457.11246,2012-04-30 03:30:00
447.5582,2012-04-30 03:45:00
444.9918,2012-04-30 04:00:00
471.75644,2012-04-30 04:15:00
526.833,2012-04-30 04:30:00
556.945,2012-04-30 04:45:00
608.4115,2012-04-30 05:00:00
663.8407,2012-04-30 05:15:00
620.1694,2012-04-30 05:30:00
617.2543,2012-04-30 05:45:00
670.21216,2012-04-30 06:00:00
747.0392,2012-04-30 06:15:00
720.1441,2012-04-30 06:30:00
877.443,2012-04-30 06:45:00
641.25507,2012-04-30 07:00:00
628.6043,2012-04-30 07:15:00
638.96436,2012-04-30 07:30:00
856.51855,2012-04-30 07:45:00
711.9824,2012-04-30 08:00:00
910.6715,2012-04-30 08:15:00
552.40125,2012-04-30 08:30:00
688.8067,2012-04-30 08:45:00
441.16498,2012-04-30 09:00:00
874.58203,2012-04-30 09:15:00
488.7833,2012-04-30 09:30:00
1082.4381,2012-04-30 09:45:00
505.27203,2012-04-30 10:00:00
1154.8723,2012-04-30 10:15:00
459.5165,2012-04-30 10:30:00
1101.1597,2012-04-30 10:45:00
268.35788,2012-04-30 11:00:00
137.77306,2012-04-30 11:15:00
158.96284,2012-04-30 11:30:00
448.89447,2012-04-30 11:45:00
223.76881,2012-04-30 12:00:00
382.08194,2012-04-30 12:15:00
167.12926,2012-04-30 12:30:00
235.19058,2012-04-30 12:45:00
609.3705,2012-04-30 13:00:00
415.52615,2012-04-30 13:15:00
605.2203,2012-04-30 13:30:00
176.99728,2012-04-30 13:45:00
104.78794,2012-04-30 14:00:00
322.3614,2012-04-30 14:15:00
524.308,2012-04-30 14:30:00
625.8661,2012-04-30 14:45:00
416.8895,2012-04-30 15:00:00
307.5972,2012-04-30 15:15:00
112.61941,2012-04-30 15:30:00
431.66425,2012-04-30 15:45:00
434.77762,2012-04-30 16:00:00
723.29926,2012-04-30 16:15:00
655.99194,2012-04-30 16:30:00
703.90405,2012-04-30 16:45:00
724.33685,2012-04-30 17:00:00
902.85474,2012-04-30 17:15:00
933.0228,2012-04-30 17:30:00
1014.9186,2012-04-30 17:45:00
1003.2919,2012-04-30 18:00:00
1087.6001,2012-04-30 18:15:00
1056.4832,2012-04-30 18:30:00
1077.2751,2012-04-30 18:45:00
1008.65125,2012-04-30 19:00:00
1028.7803,2012-04-30 19:15:00
936.7441,2012-04-30 19:30:00
705.6708,2012-04-30 19:45:00
347.0897,2012-04-30 20:00:00
295.15216,2012-04-30 20:15:00
608.96906,2012-04-30 20:30:00
144.33926,2012-04-30 20:45:00
679.26105,2012-04-30 21:00:00
266.5294,2012-04-30 21:15:00
578.3499,2012-04-30 21:30:00
572.03827,2012-04-30 21:45:00
739.52466,2012-04-30 22:00:00
768.86633,2012-04-30 22:15:00
836.29364,2012-04-30 22:30:00
679.9627,2012-04-30 22:45:00
647.2145,2012-04-30 23:00:00
861.7559,2012-04-30 23:15:00
951.1041,2012-04-30 23:30:00
1072.8362,2012-04-30 23:45:00
1026.5621,2012-05-07 00:00:00
884.91205,2012-05-07 00:15:00
499.78284,2012-05-07 00:30:00
824.6775,2012-05-07 00:45:00
591.87195,2012-05-07 01:00:00
588.95374,2012-05-07 01:15:00
456.04544,2012-05-07 01:30:00
592.3967,2012-05-07 01:45:00
495.03473,2012-05-07 02:00:00
596.1284,2012-05-07 02:15:00
572.55853,2012-05-07 02:30:00
685.4044,2012-05-07 02:45:00
635.7517,2012-05-07 03:00:00
701.6263,2012-05-07 03:15:00
480.74472,2012-05-07 03:30:00
301.06238,2012-05-07 03:45:00
502.464,2012-05-07 04:00:00
490.02875,2012-05-07 04:15:00
541.6278,2012-05-07 04:30:00
588.4523,2012-05-07 04:45:00
512.76697,2012-05-07 05:00:00
558.0728,2012-05-07 05:15:00
589.241,2012-05-07 05:30:00
613.9448,2012-05-07 05:45:00
790.4738,2012-05-07 06:00:00
858.33685,2012-05-07 06:15:00
928.2196,2012-05-07 06:30:00
1108.5444,2012-05-07 06:45:00
962.22015,2012-05-07 07:00:00
1160.1752,2012-05-07 07:15:00
1241.7856,2012-05-07 07:30:00
1408.3035,2012-05-07 07:45:00
1139.2653,2012-05-07 08:00:00
1635.6003,2012-05-07 08:15:00
994.3887,2012-05-07 08:30:00
1466.1503,2012-05-07 08:45:00
990.18555,2012-05-07 09:00:00
1614.6001,2012-05-07 09:15:00
845.64923,2012-05-07 09:30:00
1462.4425,2012-05-07 09:45:00
566.0631,2012-05-07 10:00:00
1294.9755,2012-05-07 10:15:00
485.70834,2012-05-07 10:30:00
1461.0907,2012-05-07 10:45:00
575.71326,2012-05-07 11:00:00
1446.1771,2012-05-07 11:15:00
568.8341,2012-05-07 11:30:00
1314.8445,2012-05-07 11:45:00
525.66974,2012-05-07 12:00:00
1243.9194,2012-05-07 12:15:00
136.84235,2012-05-07 12:30:00
144.06804,2012-05-07 12:45:00
472.9164,2012-05-07 13:00:00
111.52161,2012-05-07 13:15:00
486.442,2012-05-07 13:30:00
110.15829,2012-05-07 13:45:00
210.97508,2012-05-07 14:00:00
537.71375,2012-05-07 14:15:00
559.07513,2012-05-07 14:30:00
654.72394,2012-05-07 14:45:00
372.19666,2012-05-07 15:00:00
131.39081,2012-05-07 15:15:00
42.234436,2012-05-07 15:30:00
623.0243,2012-05-07 15:45:00
262.13623,2012-05-07 16:00:00
570.5771,2012-05-07 16:15:00
132.97809,2012-05-07 16:30:00
128.3347,2012-05-07 16:45:00
160.45795,2012-05-07 17:00:00
315.4528,2012-05-07 17:15:00
541.32996,2012-05-07 17:30:00
403.1264,2012-05-07 17:45:00
486.9448,2012-05-07 18:00:00
194.08786,2012-05-07 18:15:00
437.68353,2012-05-07 18:30:00
503.23254,2012-05-07 18:45:00
920.1899,2012-05-07 19:00:00
1045.3628,2012-05-07 19:15:00
1182.7363,2012-05-07 19:30:00
985.6079,2012-05-07 19:45:00
1037.1311,2012-05-07 20:00:00
960.39087,2012-05-07 20:15:00
1030.4397,2012-05-07 20:30:00
570.4898,2012-05-07 20:45:00
425.26416,2012-05-07 21:00:00
225.48827,2012-05-07 21:15:00
694.72516,2012-05-07 21:30:00
210.63838,2012-05-07 21:45:00
888.41626,2012-05-07 22:00:00
406.0076,2012-05-07 22:15:00
859.23364,2012-05-07 22:30:00
787.8405,2012-05-07 22:45:00
1136.1033,2012-05-07 23:00:00
1096.2212,2012-05-07 23:15:00
1220.4072,2012-05-07 23:30:00
856.43304,2012-05-07 23:45:00
513.61237,2012-05-14 00:00:00
254.96388,2012-05-14 00:15:00
547.84436,2012-05-14 00:30:00
368.06512,2012-05-14 00:45:00
381.72485,2012-05-14 01:00:00
533.0539,2012-05-14 01:15:00
377.8839,2012-05-14 01:30:00
459.26767,2012-05-14 01:45:00
415.11807,2012-05-14 02:00:00
350.155,2012-05-14 02:15:00
305.07507,2012-05-14 02:30:00
372.7538,2012-05-14 02:45:00
331.06003,2012-05-14 03:00:00
403.1619,2012-05-14 03:15:00
331.94446,2012-05-14 03:30:00
345.5277,2012-05-14 03:45:00
324.33557,2012-05-14 04:00:00
365.92285,2012-05-14 04:15:00
342.24255,2012-05-14 04:30:00
420.40192,2012-05-14 04:45:00
383.61627,2012-05-14 05:00:00
466.04782,2012-05-14 05:15:00
495.96014,2012-05-14 05:30:00
526.5863,2012-05-14 05:45:00
470.61902,2012-05-14 06:00:00
590.6375,2012-05-14 06:15:00
528.7758,2012-05-14 06:30:00
582.90076,2012-05-14 06:45:00
705.1166,2012-05-14 07:00:00
424.2399,2012-05-14 07:15:00
469.81558,2012-05-14 07:30:00
545.2238,2012-05-14 07:45:00
633.9513,2012-05-14 08:00:00
547.0729,2012-05-14 08:15:00
715.991,2012-05-14 08:30:00
304.40048,2012-05-14 08:45:00
497.35623,2012-05-14 09:00:00
397.27246,2012-05-14 09:15:00
783.7672,2012-05-14 09:30:00
509.86462,2012-05-14 09:45:00
954.4116,2012-05-14 10:00:00
385.0659,2012-05-14 10:15:00
696.11945,2012-05-14 10:30:00
50.81287,2012-05-14 10:45:00
135.4194,2012-05-14 11:00:00
519.1633,2012-05-14 11:15:00
142.88985,2012-05-14 11:30:00
347.15067,2012-05-14 11:45:00
92.07776,2012-05-14 12:00:00
309.02032,2012-05-14 12:15:00
430.4786,2012-05-14 12:30:00
463.16547,2012-05-14 12:45:00
497.84415,2012-05-14 13:00:00
202.1923,2012-05-14 13:15:00
114.43515,2012-05-14 13:30:00
314.30518,2012-05-14 13:45:00
498.63544,2012-05-14 14:00:00
595.20105,2012-05-14 14:15:00
459.9513,2012-05-14 14:30:00
318.9715,2012-05-14 14:45:00
119.625275,2012-05-14 15:00:00
402.46457,2012-05-14 15:15:00
449.11627,2012-05-14 15:30:00
725.69727,2012-05-14 15:45:00
795.82355,2012-05-14 16:00:00
880.0616,2012-05-14 16:15:00
893.526,2012-05-14 16:30:00
962.2831,2012-05-14 16:45:00
955.4498,2012-05-14 17:00:00
966.8702,2012-05-14 17:15:00
931.03625,2012-05-14 17:30:00
968.8193,2012-05-14 17:45:00
985.28174,2012-05-14 18:00:00
1046.341,2012-05-14 18:15:00
995.7783,2012-05-14 18:30:00
984.4826,2012-05-14 18:45:00
930.77155,2012-05-14 19:00:00
929.961,2012-05-14 19:15:00
547.04974,2012-05-14 19:30:00
316.8055,2012-05-14 19:45:00
462.9878,2012-05-14 20:00:00
395.82758,2012-05-14 20:15:00
434.65466,2012-05-14 20:30:00
509.55478,2012-05-14 20:45:00
483.6012,2012-05-14 21:00:00
514.1101,2012-05-14 21:15:00
704.33215,2012-05-14 21:30:00
784.9601,2012-05-14 21:45:00
945.18585,2012-05-14 22:00:00
812.91785,2012-05-14 22:15:00
755.9924,2012-05-14 22:30:00
749.48895,2012-05-14 22:45:00
966.54663,2012-05-14 23:00:00
932.5718,2012-05-14 23:15:00
1166.3738,2012-05-14 23:30:00
746.59186,2012-05-14 23:45:00
1074.8425,2012-05-21 00:00:00
1070.4985,2012-05-21 00:15:00
492.30692,2012-05-21 00:30:00
912.4512,2012-05-21 00:45:00
585.7829,2012-05-21 01:00:00
623.6393,2012-05-21 01:15:00
452.40085,2012-05-21 01:30:00
632.4738,2012-05-21 01:45:00
561.9849,2012-05-21 02:00:00
613.69226,2012-05-21 02:15:00
488.85114,2012-05-21 02:30:00
486.24432,2012-05-21 02:45:00
508.647,2012-05-21 03:00:00
437.8314,2012-05-21 03:15:00
529.25964,2012-05-21 03:30:00
449.66223,2012-05-21 03:45:00
470.74786,2012-05-21 04:00:00
460.66785,2012-05-21 04:15:00
452.64676,2012-05-21 04:30:00
495.15103,2012-05-21 04:45:00
544.17346,2012-05-21 05:00:00
568.4613,2012-05-21 05:15:00
649.6919,2012-05-21 05:30:00
714.9585,2012-05-21 05:45:00
651.1156,2012-05-21 06:00:00
665.6513,2012-05-21 06:15:00
755.52075,2012-05-21 06:30:00
774.50256,2012-05-21 06:45:00
835.7263,2012-05-21 07:00:00
909.5996,2012-05-21 07:15:00
668.76904,2012-05-21 07:30:00
708.56213,2012-05-21 07:45:00
793.01337,2012-05-21 08:00:00
957.41754,2012-05-21 08:15:00
868.8838,2012-05-21 08:30:00
953.719,2012-05-21 08:45:00
607.06445,2012-05-21 09:00:00
733.857,2012-05-21 09:15:00
541.46405,2012-05-21 09:30:00
889.8743,2012-05-21 09:45:00
551.84,2012-05-21 10:00:00
987.61127,2012-05-21 10:15:00
548.8039,2012-05-21 10:30:00
1080.8955,2012-05-21 10:45:00
565.6411,2012-05-21 11:00:00
1044.2673,2012-05-21 11:15:00
536.63654,2012-05-21 11:30:00
958.6416,2012-05-21 11:45:00
99.41936,2012-05-21 12:00:00
137.78424,2012-05-21 12:15:00
526.1151,2012-05-21 12:30:00
115.51216,2012-05-21 12:45:00
505.93054,2012-05-21 13:00:00
136.39111,2012-05-21 13:15:00
286.1172,2012-05-21 13:30:00
542.3299,2012-05-21 13:45:00
494.79745,2012-05-21 14:00:00
683.6517,2012-05-21 14:15:00
344.3899,2012-05-21 14:30:00
208.98247,2012-05-21 14:45:00
70.12494,2012-05-21 15:00:00
678.46075,2012-05-21 15:15:00
363.8163,2012-05-21 15:30:00
681.2276,2012-05-21 15:45:00
225.09625,2012-05-21 16:00:00
178.05017,2012-05-21 16:15:00
260.03046,2012-05-21 16:30:00
330.96042,2012-05-21 16:45:00
647.39,2012-05-21 17:00:00
515.786,2012-05-21 17:15:00
624.25916,2012-05-21 17:30:00
310.99493,2012-05-21 17:45:00
652.35693,2012-05-21 18:00:00
644.50134,2012-05-21 18:15:00
1061.7136,2012-05-21 18:30:00
966.7523,2012-05-21 18:45:00
1193.3073,2012-05-21 19:00:00
983.19934,2012-05-21 19:15:00
1132.7415,2012-05-21 19:30:00
986.0354,2012-05-21 19:45:00
1120.6243,2012-05-21 20:00:00
972.90985,2012-05-21 20:15:00
1135.605,2012-05-21 20:30:00
912.054,2012-05-21 20:45:00
659.9723,2012-05-21 21:00:00
303.42975,2012-05-21 21:15:00
409.16254,2012-05-21 21:30:00
472.59634,2012-05-21 21:45:00
293.32544,2012-05-21 22:00:00
600.1074,2012-05-21 22:15:00
383.99026,2012-05-21 22:30:00
487.9369,2012-05-21 22:45:00
682.8484,2012-05-21 23:00:00
742.1132,2012-05-21 23:15:00
934.8862,2012-05-21 23:30:00
748.1966,2012-05-21 23:45:00
806.51715,2012-05-28 00:00:00
837.8811,2012-05-28 00:15:00
493.33,2012-05-28 00:30:00
769.3976,2012-05-28 00:45:00
607.1598,2012-05-28 01:00:00
549.4089,2012-05-28 01:15:00
509.93893,2012-05-28 01:30:00
604.2623,2012-05-28 01:45:00
482.8823,2012-05-28 02:00:00
453.23624,2012-05-28 02:15:00
469.834,2012-05-28 02:30:00
416.87576,2012-05-28 02:45:00
467.99826,2012-05-28 03:00:00
443.08133,2012-05-28 03:15:00
428.73032,2012-05-28 03:30:00
422.6734,2012-05-28 03:45:00
423.22937,2012-05-28 04:00:00
436.28275,2012-05-28 04:15:00
462.473,2012-05-28 04:30:00
449.17804,2012-05-28 04:45:00
491.53052,2012-05-28 05:00:00
563.0076,2012-05-28 05:15:00
617.86066,2012-05-28 05:30:00
595.82587,2012-05-28 05:45:00
636.40515,2012-05-28 06:00:00
637.197,2012-05-28 06:15:00
681.73883,2012-05-28 06:30:00
739.1244,2012-05-28 06:45:00
601.0223,2012-05-28 07:00:00
589.6423,2012-05-28 07:15:00
701.17737,2012-05-28 07:30:00
780.9923,2012-05-28 07:45:00
793.838,2012-05-28 08:00:00
825.9344,2012-05-28 08:15:00
532.24023,2012-05-28 08:30:00
546.5848,2012-05-28 08:45:00
547.1831,2012-05-28 09:00:00
747.5457,2012-05-28 09:15:00
617.41785,2012-05-28 09:30:00
808.7016,2012-05-28 09:45:00
537.0386,2012-05-28 10:00:00
859.4931,2012-05-28 10:15:00
565.9274,2012-05-28 10:30:00
874.6548,2012-05-28 10:45:00
147.67502,2012-05-28 11:00:00
103.21831,2012-05-28 11:15:00
462.6842,2012-05-28 11:30:00
134.0349,2012-05-28 11:45:00
494.31894,2012-05-28 12:00:00
112.275246,2012-05-28 12:15:00
370.9673,2012-05-28 12:30:00
327.87686,2012-05-28 12:45:00
585.27496,2012-05-28 13:00:00
503.21332,2012-05-28 13:15:00
421.17517,2012-05-28 13:30:00
221.58145,2012-05-28 13:45:00
73.64856,2012-05-28 14:00:00
659.78876,2012-05-28 14:15:00
480.58844,2012-05-28 14:30:00
774.74927,2012-05-28 14:45:00
280.73273,2012-05-28 15:00:00
232.62984,2012-05-28 15:15:00
202.18546,2012-05-28 15:30:00
364.0944,2012-05-28 15:45:00
598.5374,2012-05-28 16:00:00
612.25397,2012-05-28 16:15:00
681.48157,2012-05-28 16:30:00
413.01465,2012-05-28 16:45:00
763.83954,2012-05-28 17:00:00
731.4827,2012-05-28 17:15:00
1050.2892,2012-05-28 17:30:00
889.96313,2012-05-28 17:45:00
1109.8483,2012-05-28 18:00:00
940.2642,2012-05-28 18:15:00
1178.129,2012-05-28 18:30:00
995.7716,2012-05-28 18:45:00
1101.2118,2012-05-28 19:00:00
869.8445,2012-05-28 19:15:00
707.1131,2012-05-28 19:30:00
404.63583,2012-05-28 19:45:00
225.07545,2012-05-28 20:00:00
691.26624,2012-05-28 20:15:00
177.74365,2012-05-28 20:30:00
851.98615,2012-05-28 20:45:00
343.78238,2012-05-28 21:00:00
733.6732,2012-05-28 21:15:00
791.7,2012-05-28 21:30:00
1042.5375,2012-05-28 21:45:00
1075.3822,2012-05-28 22:00:00
1078.8107,2012-05-28 22:15:00
854.8323,2012-05-28 22:30:00
1067.981,2012-05-28 22:45:00
1069.8257,2012-05-28 23:00:00
1115.2157,2012-05-28 23:15:00
1279.2678,2012-05-28 23:30:00
1046.1583,2012-05-28 23:45:00
469.5773,2012-06-04 00:00:00
253.79216,2012-06-04 00:15:00
599.41064,2012-06-04 00:30:00
417.82922,2012-06-04 00:45:00
392.15823,2012-06-04 01:00:00
437.37094,2012-06-04 01:15:00
378.79935,2012-06-04 01:30:00
390.0299,2012-06-04 01:45:00
381.8631,2012-06-04 02:00:00
351.59482,2012-06-04 02:15:00
338.25024,2012-06-04 02:30:00
356.13327,2012-06-04 02:45:00
358.38947,2012-06-04 03:00:00
357.83255,2012-06-04 03:15:00
370.03305,2012-06-04 03:30:00
353.55292,2012-06-04 03:45:00
361.5346,2012-06-04 04:00:00
407.36404,2012-06-04 04:15:00
471.87332,2012-06-04 04:30:00
512.3079,2012-06-04 04:45:00
519.40576,2012-06-04 05:00:00
495.77975,2012-06-04 05:15:00
519.6187,2012-06-04 05:30:00
518.5074,2012-06-04 05:45:00
471.27756,2012-06-04 06:00:00
529.78973,2012-06-04 06:15:00
592.2067,2012-06-04 06:30:00
576.91205,2012-06-04 06:45:00
683.2022,2012-06-04 07:00:00
518.2177,2012-06-04 07:15:00
405.16943,2012-06-04 07:30:00
494.5333,2012-06-04 07:45:00
592.00354,2012-06-04 08:00:00
560.88025,2012-06-04 08:15:00
650.25885,2012-06-04 08:30:00
464.60074,2012-06-04 08:45:00
425.88132,2012-06-04 09:00:00
466.8036,2012-06-04 09:15:00
735.1282,2012-06-04 09:30:00
658.16327,2012-06-04 09:45:00
347.53915,2012-06-04 10:00:00
64.1547,2012-06-04 10:15:00
459.3869,2012-06-04 10:30:00
124.16805,2012-06-04 10:45:00
453.44235,2012-06-04 11:00:00
75.976135,2012-06-04 11:15:00
339.138,2012-06-04 11:30:00
325.11783,2012-06-04 11:45:00
628.23676,2012-06-04 12:00:00
574.54236,2012-06-04 12:15:00
530.62024,2012-06-04 12:30:00
237.90056,2012-06-04 12:45:00
88.0723,2012-06-04 13:00:00
549.9658,2012-06-04 13:15:00
352.5967,2012-06-04 13:30:00
662.69135,2012-06-04 13:45:00
317.2648,2012-06-04 14:00:00
335.82617,2012-06-04 14:15:00
366.3992,2012-06-04 14:30:00
344.87997,2012-06-04 14:45:00
724.2533,2012-06-04 15:00:00
737.51495,2012-06-04 15:15:00
957.99133,2012-06-04 15:30:00
826.3048,2012-06-04 15:45:00
951.95325,2012-06-04 16:00:00
869.2952,2012-06-04 16:15:00
989.9742,2012-06-04 16:30:00
873.3873,2012-06-04 16:45:00
1028.713,2012-06-04 17:00:00
953.9563,2012-06-04 17:15:00
1094.1744,2012-06-04 17:30:00
945.209,2012-06-04 17:45:00
1010.79724,2012-06-04 18:00:00
876.6178,2012-06-04 18:15:00
1008.957,2012-06-04 18:30:00
874.74084,2012-06-04 18:45:00
781.9536,2012-06-04 19:00:00
336.3474,2012-06-04 19:15:00
267.49915,2012-06-04 19:30:00
618.73584,2012-06-04 19:45:00
116.08361,2012-06-04 20:00:00
664.81024,2012-06-04 20:15:00
221.96465,2012-06-04 20:30:00
568.69135,2012-06-04 20:45:00
453.98007,2012-06-04 21:00:00
709.53754,2012-06-04 21:15:00
587.42706,2012-06-04 21:30:00
810.5977,2012-06-04 21:45:00
588.7329,2012-06-04 22:00:00
570.8356,2012-06-04 22:15:00
816.8547,2012-06-04 22:30:00
952.04425,2012-06-04 22:45:00
1019.0627,2012-06-04 23:00:00
798.64435,2012-06-04 23:15:00
503.09387,2012-06-04 23:30:00
460.59766,2012-06-04 23:45:00
693.10706,2012-06-11 00:00:00
772.96985,2012-06-11 00:15:00
527.00073,2012-06-11 00:30:00
780.7107,2012-06-11 00:45:00
616.7581,2012-06-11 01:00:00
575.869,2012-06-11 01:15:00
463.5767,2012-06-11 01:30:00
