watts,data
632.9888,2012-04-16 20:00:00
642.7238,2012-04-16 20:15:00
653.2974,2012-04-16 20:30:00
664.6978,2012-04-16 20:45:00
677.2638,2012-04-16 21:00:00
691.47656,2012-04-16 21:15:00
707.4948,2012-04-16 21:30:00
725.9309,2012-04-16 21:45:00
748.07587,2012-04-16 22:00:00
775.1843,2012-04-16 22:15:00
808.41504,2012-04-16 22:30:00
849.8293,2012-04-16 22:45:00
901.7661,2012-04-16 23:00:00
964.871,2012-04-16 23:15:00
1039.5043,2012-04-16 23:30:00
1123.6704,2012-04-16 23:45:00
182.3552,2012-04-23 00:00:00
281.33313,2012-04-23 00:15:00
227.52948,2012-04-23 00:30:00
304.954,2012-04-23 00:45:00
334.07553,2012-04-23 01:00:00
325.12283,2012-04-23 01:15:00
336.40457,2012-04-23 01:30:00
345.3343,2012-04-23 01:45:00
329.55582,2012-04-23 02:00:00
310.46442,2012-04-23 02:15:00
303.4712,2012-04-23 02:30:00
302.1489,2012-04-23 02:45:00
300.2516,2012-04-23 03:00:00
299.06174,2012-04-23 03:15:00
299.36234,2012-04-23 03:30:00
299.88348,2012-04-23 03:45:00
299.82773,2012-04-23 04:00:00
299.85822,2012-04-23 04:15:00
300.15158,2012-04-23 04:30:00
300.61032,2012-04-23 04:45:00
301.0681,2012-04-23 05:00:00
301.60703,2012-04-23 05:15:00
302.305,2012-04-23 05:30:00
303.07062,2012-04-23 05:45:00
303.83395,2012-04-23 06:00:00
304.66666,2012-04-23 06:15:00
305.78992,2012-04-23 06:30:00
307.145,2012-04-23 06:45:00
308.19742,2012-04-23 07:00:00
308.89487,2012-04-23 07:15:00
309.6642,2012-04-23 07:30:00
310.27008,2012-04-23 07:45:00
310.3095,2012-04-23 08:00:00
309.79773,2012-04-23 08:15:00
308.96384,2012-04-23 08:30:00
307.9623,2012-04-23 08:45:00
306.73703,2012-04-23 09:00:00
305.32935,2012-04-23 09:15:00
303.90692,2012-04-23 09:30:00
302.46378,2012-04-23 09:45:00
301.08,2012-04-23 10:00:00
299.6458,2012-04-23 10:15:00
298.24774,2012-04-23 10:30:00
296.84177,2012-04-23 10:45:00
295.3608,2012-04-23 11:00:00
293.8543,2012-04-23 11:15:00
292.31415,2012-04-23 11:30:00
290.8337,2012-04-23 11:45:00
289.3656,2012-04-23 12:00:00
287.87048,2012-04-23 12:15:00
286.2426,2012-04-23 12:30:00
284.56265,2012-04-23 12:45:00
282.79498,2012-04-23 13:00:00
280.90048,2012-04-23 13:15:00
278.94638,2012-04-23 13:30:00
277.00186,2012-04-23 13:45:00
275.02744,2012-04-23 14:00:00
273.02386,2012-04-23 14:15:00
270.95935,2012-04-23 14:30:00
268.83374,2012-04-23 14:45:00
266.66818,2012-04-23 15:00:00
264.28717,2012-04-23 15:15:00
261.7861,2012-04-23 15:30:00
259.1665,2012-04-23 15:45:00
256.4373,2012-04-23 16:00:00
253.58577,2012-04-23 16:15:00
250.65887,2012-04-23 16:30:00
247.55823,2012-04-23 16:45:00
244.36855,2012-04-23 17:00:00
241.19304,2012-04-23 17:15:00
238.05016,2012-04-23 17:30:00
234.88052,2012-04-23 17:45:00
231.84778,2012-04-23 18:00:00
229.01712,2012-04-23 18:15:00
226.52728,2012-04-23 18:30:00
224.40517,2012-04-23 18:45:00
222.74336,2012-04-23 19:00:00
221.46062,2012-04-23 19:15:00
220.46658,2012-04-23 19:30:00
219.71448,2012-04-23 19:45:00
219.23584,2012-04-23 20:00:00
218.90503,2012-04-23 20:15:00
218.68062,2012-04-23 20:30:00
218.57196,2012-04-23 20:45:00
218.49496,2012-04-23 21:00:00
218.46863,2012-04-23 21:15:00
218.57971,2012-04-23 21:30:00
218.81468,2012-04-23 21:45:00
219.04965,2012-04-23 22:00:00
219.24788,2012-04-23 22:15:00
219.37645,2012-04-23 22:30:00
219.51694,2012-04-23 22:45:00
219.70995,2012-04-23 23:00:00
219.93515,2012-04-23 23:15:00
220.08311,2012-04-23 23:30:00
220.25581,2012-04-23 23:45:00
215.66951,2012-04-30 00:00:00
241.86856,2012-04-30 00:15:00
334.65616,2012-04-30 00:30:00
406.5532,2012-04-30 00:45:00
336.67804,2012-04-30 01:00:00
281.07437,2012-04-30 01:15:00
293.95563,2012-04-30 01:30:00
310.2658,2012-04-30 01:45:00
301.49835,2012-04-30 02:00:00
292.171,2012-04-30 02:15:00
295.77222,2012-04-30 02:30:00
301.3425,2012-04-30 02:45:00
302.81036,2012-04-30 03:00:00
304.22195,2012-04-30 03:15:00
307.9349,2012-04-30 03:30:00
311.94272,2012-04-30 03:45:00
315.18024,2012-04-30 04:00:00
317.73822,2012-04-30 04:15:00
319.38104,2012-04-30 04:30:00
319.68887,2012-04-30 04:45:00
318.8528,2012-04-30 05:00:00
317.22632,2012-04-30 05:15:00
314.9482,2012-04-30 05:30:00
312.16953,2012-04-30 05:45:00
309.08493,2012-04-30 06:00:00
305.78738,2012-04-30 06:15:00
302.2823,2012-04-30 06:30:00
298.70447,2012-04-30 06:45:00
295.02557,2012-04-30 07:00:00
291.10223,2012-04-30 07:15:00
287.0756,2012-04-30 07:30:00
282.99426,2012-04-30 07:45:00
278.717,2012-04-30 08:00:00
274.14166,2012-04-30 08:15:00
269.40048,2012-04-30 08:30:00
264.4406,2012-04-30 08:45:00
259.41202,2012-04-30 09:00:00
254.34764,2012-04-30 09:15:00
249.33617,2012-04-30 09:30:00
244.53322,2012-04-30 09:45:00
240.09503,2012-04-30 10:00:00
236.11755,2012-04-30 10:15:00
232.58893,2012-04-30 10:30:00
229.64185,2012-04-30 10:45:00
227.37163,2012-04-30 11:00:00
225.86714,2012-04-30 11:15:00
225.00223,2012-04-30 11:30:00
224.61006,2012-04-30 11:45:00
224.4847,2012-04-30 12:00:00
224.54657,2012-04-30 12:15:00
224.65617,2012-04-30 12:30:00
224.8167,2012-04-30 12:45:00
225.02228,2012-04-30 13:00:00
225.31592,2012-04-30 13:15:00
225.64886,2012-04-30 13:30:00
225.99251,2012-04-30 13:45:00
226.4495,2012-04-30 14:00:00
226.88951,2012-04-30 14:15:00
227.36119,2012-04-30 14:30:00
227.90132,2012-04-30 14:45:00
228.4643,2012-04-30 15:00:00
229.15172,2012-04-30 15:15:00
229.97252,2012-04-30 15:30:00
230.8385,2012-04-30 15:45:00
231.67923,2012-04-30 16:00:00
232.4745,2012-04-30 16:15:00
233.24118,2012-04-30 16:30:00
234.01106,2012-04-30 16:45:00
234.6271,2012-04-30 17:00:00
235.10655,2012-04-30 17:15:00
235.62167,2012-04-30 17:30:00
236.302,2012-04-30 17:45:00
237.1013,2012-04-30 18:00:00
237.87692,2012-04-30 18:15:00
238.69574,2012-04-30 18:30:00
239.4624,2012-04-30 18:45:00
240.2657,2012-04-30 19:00:00
241.16992,2012-04-30 19:15:00
242.1534,2012-04-30 19:30:00
243.14769,2012-04-30 19:45:00
244.07155,2012-04-30 20:00:00
245.00517,2012-04-30 20:15:00
246.00883,2012-04-30 20:30:00
247.05045,2012-04-30 20:45:00
248.1498,2012-04-30 21:00:00
249.22296,2012-04-30 21:15:00
250.14949,2012-04-30 21:30:00
251.00612,2012-04-30 21:45:00
251.84137,2012-04-30 22:00:00
252.76256,2012-04-30 22:15:00
253.6935,2012-04-30 22:30:00
254.73178,2012-04-30 22:45:00
255.74907,2012-04-30 23:00:00
256.83038,2012-04-30 23:15:00
257.97705,2012-04-30 23:30:00
259.06973,2012-04-30 23:45:00
180.18535,2012-05-07 00:00:00
260.24448,2012-05-07 00:15:00
246.29807,2012-05-07 00:30:00
320.49017,2012-05-07 00:45:00
328.55362,2012-05-07 01:00:00
305.36008,2012-05-07 01:15:00
313.79257,2012-05-07 01:30:00
323.35904,2012-05-07 01:45:00
309.61862,2012-05-07 02:00:00
293.41296,2012-05-07 02:15:00
290.24655,2012-05-07 02:30:00
291.7302,2012-05-07 02:45:00
291.44135,2012-05-07 03:00:00
291.04678,2012-05-07 03:15:00
292.1583,2012-05-07 03:30:00
293.57764,2012-05-07 03:45:00
294.46594,2012-05-07 04:00:00
295.2527,2012-05-07 04:15:00
296.3253,2012-05-07 04:30:00
297.58746,2012-05-07 04:45:00
298.9171,2012-05-07 05:00:00
300.36972,2012-05-07 05:15:00
301.96097,2012-05-07 05:30:00
303.58414,2012-05-07 05:45:00
305.21597,2012-05-07 06:00:00
306.72006,2012-05-07 06:15:00
307.92007,2012-05-07 06:30:00
308.74677,2012-05-07 06:45:00
309.2163,2012-05-07 07:00:00
309.30145,2012-05-07 07:15:00
308.9665,2012-05-07 07:30:00
308.2303,2012-05-07 07:45:00
307.06693,2012-05-07 08:00:00
305.6977,2012-05-07 08:15:00
304.24054,2012-05-07 08:30:00
302.62817,2012-05-07 08:45:00
300.8679,2012-05-07 09:00:00
298.92795,2012-05-07 09:15:00
296.7979,2012-05-07 09:30:00
294.4669,2012-05-07 09:45:00
291.97653,2012-05-07 10:00:00
289.38553,2012-05-07 10:15:00
286.8656,2012-05-07 10:30:00
284.35815,2012-05-07 10:45:00
281.86697,2012-05-07 11:00:00
279.28238,2012-05-07 11:15:00
276.64218,2012-05-07 11:30:00
273.84708,2012-05-07 11:45:00
270.94333,2012-05-07 12:00:00
267.9611,2012-05-07 12:15:00
264.7988,2012-05-07 12:30:00
261.5264,2012-05-07 12:45:00
258.2226,2012-05-07 13:00:00
254.76627,2012-05-07 13:15:00
251.23468,2012-05-07 13:30:00
247.73451,2012-05-07 13:45:00
244.23181,2012-05-07 14:00:00
240.64664,2012-05-07 14:15:00
237.05438,2012-05-07 14:30:00
233.66943,2012-05-07 14:45:00
230.62479,2012-05-07 15:00:00
227.84305,2012-05-07 15:15:00
225.43636,2012-05-07 15:30:00
223.45564,2012-05-07 15:45:00
221.79237,2012-05-07 16:00:00
220.4706,2012-05-07 16:15:00
219.487,2012-05-07 16:30:00
218.66765,2012-05-07 16:45:00
217.96059,2012-05-07 17:00:00
217.34134,2012-05-07 17:15:00
216.7948,2012-05-07 17:30:00
216.3671,2012-05-07 17:45:00
216.0717,2012-05-07 18:00:00
215.89928,2012-05-07 18:15:00
215.89981,2012-05-07 18:30:00
216.05646,2012-05-07 18:45:00
216.15872,2012-05-07 19:00:00
216.21419,2012-05-07 19:15:00
216.26926,2012-05-07 19:30:00
216.43953,2012-05-07 19:45:00
216.6848,2012-05-07 20:00:00
216.92072,2012-05-07 20:15:00
217.21396,2012-05-07 20:30:00
217.5588,2012-05-07 20:45:00
217.92557,2012-05-07 21:00:00
218.31693,2012-05-07 21:15:00
218.61246,2012-05-07 21:30:00
218.91505,2012-05-07 21:45:00
219.2063,2012-05-07 22:00:00
219.41295,2012-05-07 22:15:00
219.6979,2012-05-07 22:30:00
219.98808,2012-05-07 22:45:00
220.32237,2012-05-07 23:00:00
220.7549,2012-05-07 23:15:00
221.24008,2012-05-07 23:30:00
221.64789,2012-05-07 23:45:00
568.0209,2012-05-14 00:00:00
1400.0801,2012-05-14 00:15:00
1664.5629,2012-05-14 00:30:00
704.96533,2012-05-14 00:45:00
470.85266,2012-05-14 01:00:00
848.8201,2012-05-14 01:15:00
1325.3356,2012-05-14 01:30:00
1219.0526,2012-05-14 01:45:00
973.1214,2012-05-14 02:00:00
978.029,2012-05-14 02:15:00
1067.3434,2012-05-14 02:30:00
849.313,2012-05-14 02:45:00
714.0569,2012-05-14 03:00:00
738.6443,2012-05-14 03:15:00
697.24066,2012-05-14 03:30:00
619.95795,2012-05-14 03:45:00
547.21436,2012-05-14 04:00:00
478.82724,2012-05-14 04:15:00
417.3742,2012-05-14 04:30:00
390.2994,2012-05-14 04:45:00
450.19693,2012-05-14 05:00:00
590.2943,2012-05-14 05:15:00
680.8022,2012-05-14 05:30:00
704.44434,2012-05-14 05:45:00
706.7478,2012-05-14 06:00:00
703.0032,2012-05-14 06:15:00
698.7497,2012-05-14 06:30:00
694.9052,2012-05-14 06:45:00
691.1018,2012-05-14 07:00:00
687.95624,2012-05-14 07:15:00
685.82544,2012-05-14 07:30:00
684.2767,2012-05-14 07:45:00
682.96533,2012-05-14 08:00:00
682.0321,2012-05-14 08:15:00
681.40125,2012-05-14 08:30:00
680.7605,2012-05-14 08:45:00
680.1317,2012-05-14 09:00:00
679.7245,2012-05-14 09:15:00
679.34875,2012-05-14 09:30:00
679.025,2012-05-14 09:45:00
678.97894,2012-05-14 10:00:00
679.0178,2012-05-14 10:15:00
679.2446,2012-05-14 10:30:00
679.6587,2012-05-14 10:45:00
680.22894,2012-05-14 11:00:00
681.02966,2012-05-14 11:15:00
682.0057,2012-05-14 11:30:00
683.0808,2012-05-14 11:45:00
684.2791,2012-05-14 12:00:00
685.5458,2012-05-14 12:15:00
686.917,2012-05-14 12:30:00
688.4311,2012-05-14 12:45:00
689.8799,2012-05-14 13:00:00
691.43994,2012-05-14 13:15:00
693.25464,2012-05-14 13:30:00
695.13873,2012-05-14 13:45:00
697.0371,2012-05-14 14:00:00
698.9204,2012-05-14 14:15:00
700.92584,2012-05-14 14:30:00
702.9873,2012-05-14 14:45:00
705.0621,2012-05-14 15:00:00
706.9655,2012-05-14 15:15:00
709.1164,2012-05-14 15:30:00
711.7358,2012-05-14 15:45:00
714.42554,2012-05-14 16:00:00
717.1693,2012-05-14 16:15:00
720.3114,2012-05-14 16:30:00
723.8497,2012-05-14 16:45:00
727.48816,2012-05-14 17:00:00
731.2181,2012-05-14 17:15:00
735.21735,2012-05-14 17:30:00
739.3064,2012-05-14 17:45:00
743.5988,2012-05-14 18:00:00
748.26526,2012-05-14 18:15:00
753.2318,2012-05-14 18:30:00
758.3771,2012-05-14 18:45:00
763.77405,2012-05-14 19:00:00
769.6325,2012-05-14 19:15:00
776.06476,2012-05-14 19:30:00
783.043,2012-05-14 19:45:00
790.43823,2012-05-14 20:00:00
798.4644,2012-05-14 20:15:00
807.1487,2012-05-14 20:30:00
816.4937,2012-05-14 20:45:00
826.6583,2012-05-14 21:00:00
837.87366,2012-05-14 21:15:00
850.2717,2012-05-14 21:30:00
864.01025,2012-05-14 21:45:00
879.3272,2012-05-14 22:00:00
896.5011,2012-05-14 22:15:00
915.73096,2012-05-14 22:30:00
937.4449,2012-05-14 22:45:00
962.4716,2012-05-14 23:00:00
991.8851,2012-05-14 23:15:00
1026.8192,2012-05-14 23:30:00
1068.9181,2012-05-14 23:45:00
181.09117,2012-05-21 00:00:00
258.0162,2012-05-21 00:15:00
184.16963,2012-05-21 00:30:00
179.76459,2012-05-21 00:45:00
193.98967,2012-05-21 01:00:00
231.74873,2012-05-21 01:15:00
276.0562,2012-05-21 01:30:00
353.67737,2012-05-21 01:45:00
399.2981,2012-05-21 02:00:00
411.96683,2012-05-21 02:15:00
407.22925,2012-05-21 02:30:00
391.3485,2012-05-21 02:45:00
366.77557,2012-05-21 03:00:00
338.0288,2012-05-21 03:15:00
313.21143,2012-05-21 03:30:00
296.7263,2012-05-21 03:45:00
284.3179,2012-05-21 04:00:00
271.6874,2012-05-21 04:15:00
258.48923,2012-05-21 04:30:00
244.6451,2012-05-21 04:45:00
228.21689,2012-05-21 05:00:00
208.57188,2012-05-21 05:15:00
188.61278,2012-05-21 05:30:00
177.23653,2012-05-21 05:45:00
184.16388,2012-05-21 06:00:00
210.7567,2012-05-21 06:15:00
255.71324,2012-05-21 06:30:00
315.92886,2012-05-21 06:45:00
374.90707,2012-05-21 07:00:00
410.19955,2012-05-21 07:15:00
424.4415,2012-05-21 07:30:00
429.30338,2012-05-21 07:45:00
431.1566,2012-05-21 08:00:00
432.17188,2012-05-21 08:15:00
433.2425,2012-05-21 08:30:00
434.77704,2012-05-21 08:45:00
436.72287,2012-05-21 09:00:00
438.73166,2012-05-21 09:15:00
440.86032,2012-05-21 09:30:00
443.18564,2012-05-21 09:45:00
445.66034,2012-05-21 10:00:00
448.18173,2012-05-21 10:15:00
450.76605,2012-05-21 10:30:00
453.43323,2012-05-21 10:45:00
456.19305,2012-05-21 11:00:00
458.94806,2012-05-21 11:15:00
461.74463,2012-05-21 11:30:00
464.72433,2012-05-21 11:45:00
467.9378,2012-05-21 12:00:00
471.2543,2012-05-21 12:15:00
474.67856,2012-05-21 12:30:00
478.17645,2012-05-21 12:45:00
481.78998,2012-05-21 13:00:00
485.50305,2012-05-21 13:15:00
489.23325,2012-05-21 13:30:00
493.00235,2012-05-21 13:45:00
496.8015,2012-05-21 14:00:00
500.61404,2012-05-21 14:15:00
504.46494,2012-05-21 14:30:00
508.43677,2012-05-21 14:45:00
512.50903,2012-05-21 15:00:00
516.65344,2012-05-21 15:15:00
520.829,2012-05-21 15:30:00
525.0569,2012-05-21 15:45:00
529.2937,2012-05-21 16:00:00
533.3769,2012-05-21 16:15:00
537.49774,2012-05-21 16:30:00
541.55994,2012-05-21 16:45:00
545.7692,2012-05-21 17:00:00
550.24896,2012-05-21 17:15:00
554.6007,2012-05-21 17:30:00
558.8942,2012-05-21 17:45:00
563.4876,2012-05-21 18:00:00
568.41705,2012-05-21 18:15:00
573.6204,2012-05-21 18:30:00
579.2089,2012-05-21 18:45:00
585.064,2012-05-21 19:00:00
590.8098,2012-05-21 19:15:00
596.67206,2012-05-21 19:30:00
603.1115,2012-05-21 19:45:00
610.10266,2012-05-21 20:00:00
617.1535,2012-05-21 20:15:00
624.48987,2012-05-21 20:30:00
632.7197,2012-05-21 20:45:00
641.2601,2012-05-21 21:00:00
649.4945,2012-05-21 21:15:00
659.2203,2012-05-21 21:30:00
671.6919,2012-05-21 21:45:00
686.43396,2012-05-21 22:00:00
703.2026,2012-05-21 22:15:00
722.7646,2012-05-21 22:30:00
747.0455,2012-05-21 22:45:00
777.4006,2012-05-21 23:00:00
814.50616,2012-05-21 23:15:00
860.20294,2012-05-21 23:30:00
917.40936,2012-05-21 23:45:00
217.64957,2012-05-28 00:00:00
340.07703,2012-05-28 00:15:00
185.51987,2012-05-28 00:30:00
221.85666,2012-05-28 00:45:00
362.2112,2012-05-28 01:00:00
446.13312,2012-05-28 01:15:00
439.17807,2012-05-28 01:30:00
415.31757,2012-05-28 01:45:00
395.56937,2012-05-28 02:00:00
361.46445,2012-05-28 02:15:00
326.48752,2012-05-28 02:30:00
306.3073,2012-05-28 02:45:00
294.61697,2012-05-28 03:00:00
280.98428,2012-05-28 03:15:00
264.48218,2012-05-28 03:30:00
246.73741,2012-05-28 03:45:00
227.49219,2012-05-28 04:00:00
212.95474,2012-05-28 04:15:00
219.17088,2012-05-28 04:30:00
256.5422,2012-05-28 04:45:00
323.6503,2012-05-28 05:00:00
404.47556,2012-05-28 05:15:00
458.9034,2012-05-28 05:30:00
479.25082,2012-05-28 05:45:00
483.6513,2012-05-28 06:00:00
483.61362,2012-05-28 06:15:00
482.9453,2012-05-28 06:30:00
481.88434,2012-05-28 06:45:00
481.00537,2012-05-28 07:00:00
481.38977,2012-05-28 07:15:00
481.9608,2012-05-28 07:30:00
482.77612,2012-05-28 07:45:00
484.23474,2012-05-28 08:00:00
485.94052,2012-05-28 08:15:00
487.69308,2012-05-28 08:30:00
489.63876,2012-05-28 08:45:00
491.78015,2012-05-28 09:00:00
494.00104,2012-05-28 09:15:00
496.22488,2012-05-28 09:30:00
498.45154,2012-05-28 09:45:00
500.7871,2012-05-28 10:00:00
503.2605,2012-05-28 10:15:00
505.67654,2012-05-28 10:30:00
508.12186,2012-05-28 10:45:00
510.76245,2012-05-28 11:00:00
513.49036,2012-05-28 11:15:00
516.1804,2012-05-28 11:30:00
518.8949,2012-05-28 11:45:00
521.7158,2012-05-28 12:00:00
524.5895,2012-05-28 12:15:00
527.47723,2012-05-28 12:30:00
530.4338,2012-05-28 12:45:00
533.50397,2012-05-28 13:00:00
536.63995,2012-05-28 13:15:00
539.8173,2012-05-28 13:30:00
543.0602,2012-05-28 13:45:00
546.3533,2012-05-28 14:00:00
549.68756,2012-05-28 14:15:00
553.0445,2012-05-28 14:30:00
556.4349,2012-05-28 14:45:00
559.8756,2012-05-28 15:00:00
563.38214,2012-05-28 15:15:00
566.98474,2012-05-28 15:30:00
570.5827,2012-05-28 15:45:00
574.2609,2012-05-28 16:00:00
577.97815,2012-05-28 16:15:00
581.75836,2012-05-28 16:30:00
585.6304,2012-05-28 16:45:00
589.53125,2012-05-28 17:00:00
593.4364,2012-05-28 17:15:00
597.5705,2012-05-28 17:30:00
601.97394,2012-05-28 17:45:00
606.31165,2012-05-28 18:00:00
610.8164,2012-05-28 18:15:00
615.41766,2012-05-28 18:30:00
619.91583,2012-05-28 18:45:00
624.8931,2012-05-28 19:00:00
630.14954,2012-05-28 19:15:00
635.7205,2012-05-28 19:30:00
641.5063,2012-05-28 19:45:00
647.4017,2012-05-28 20:00:00
654.3941,2012-05-28 20:15:00
662.3335,2012-05-28 20:30:00
670.3462,2012-05-28 20:45:00
678.4444,2012-05-28 21:00:00
687.1166,2012-05-28 21:15:00
697.94183,2012-05-28 21:30:00
710.8572,2012-05-28 21:45:00
725.49005,2012-05-28 22:00:00
742.74695,2012-05-28 22:15:00
763.49884,2012-05-28 22:30:00
787.9671,2012-05-28 22:45:00
816.7307,2012-05-28 23:00:00
851.9172,2012-05-28 23:15:00
895.97516,2012-05-28 23:30:00
950.5939,2012-05-28 23:45:00
583.7389,2012-06-04 00:00:00
1572.2952,2012-06-04 00:15:00
2056.3054,2012-06-04 00:30:00
1365.4016,2012-06-04 00:45:00
612.0526,2012-06-04 01:00:00
1046.6433,2012-06-04 01:15:00
1919.9116,2012-06-04 01:30:00
1622.0609,2012-06-04 01:45:00
672.55023,2012-06-04 02:00:00
632.80475,2012-06-04 02:15:00
670.80743,2012-06-04 02:30:00
569.9044,2012-06-04 02:45:00
484.1373,2012-06-04 03:00:00
466.31262,2012-06-04 03:15:00
458.06323,2012-06-04 03:30:00
471.66266,2012-06-04 03:45:00
579.68713,2012-06-04 04:00:00
694.5637,2012-06-04 04:15:00
727.1686,2012-06-04 04:30:00
727.28796,2012-06-04 04:45:00
724.31573,2012-06-04 05:00:00
720.7633,2012-06-04 05:15:00
714.0514,2012-06-04 05:30:00
708.05396,2012-06-04 05:45:00
704.7773,2012-06-04 06:00:00
701.6753,2012-06-04 06:15:00
698.17993,2012-06-04 06:30:00
695.7171,2012-06-04 06:45:00
694.1883,2012-06-04 07:00:00
692.7143,2012-06-04 07:15:00
691.3378,2012-06-04 07:30:00
690.3803,2012-06-04 07:45:00
689.6263,2012-06-04 08:00:00
688.7785,2012-06-04 08:15:00
688.017,2012-06-04 08:30:00
687.35785,2012-06-04 08:45:00
686.8081,2012-06-04 09:00:00
686.22437,2012-06-04 09:15:00
685.7093,2012-06-04 09:30:00
685.1107,2012-06-04 09:45:00
684.3626,2012-06-04 10:00:00
683.87787,2012-06-04 10:15:00
683.4385,2012-06-04 10:30:00
682.75244,2012-06-04 10:45:00
682.0441,2012-06-04 11:00:00
682.0339,2012-06-04 11:15:00
682.35614,2012-06-04 11:30:00
682.2655,2012-06-04 11:45:00
681.88055,2012-06-04 12:00:00
682.76953,2012-06-04 12:15:00
684.3915,2012-06-04 12:30:00
685.62036,2012-06-04 12:45:00
686.8947,2012-06-04 13:00:00
688.80054,2012-06-04 13:15:00
690.9096,2012-06-04 13:30:00
692.94403,2012-06-04 13:45:00
694.9278,2012-06-04 14:00:00
697.1685,2012-06-04 14:15:00
699.3902,2012-06-04 14:30:00
701.6616,2012-06-04 14:45:00
703.998,2012-06-04 15:00:00
706.27454,2012-06-04 15:15:00
708.593,2012-06-04 15:30:00
710.8001,2012-06-04 15:45:00
712.81976,2012-06-04 16:00:00
715.16693,2012-06-04 16:15:00
717.7005,2012-06-04 16:30:00
720.5358,2012-06-04 16:45:00
723.571,2012-06-04 17:00:00
726.7294,2012-06-04 17:15:00
729.8727,2012-06-04 17:30:00
733.28516,2012-06-04 17:45:00
736.8961,2012-06-04 18:00:00
740.86584,2012-06-04 18:15:00
744.978,2012-06-04 18:30:00
749.5714,2012-06-04 18:45:00
754.8415,2012-06-04 19:00:00
760.5468,2012-06-04 19:15:00
766.6588,2012-06-04 19:30:00
773.315,2012-06-04 19:45:00
780.3479,2012-06-04 20:00:00
787.5197,2012-06-04 20:15:00
795.0907,2012-06-04 20:30:00
803.3652,2012-06-04 20:45:00
812.1742,2012-06-04 21:00:00
821.58777,2012-06-04 21:15:00
832.0352,2012-06-04 21:30:00
843.62866,2012-06-04 21:45:00
856.32935,2012-06-04 22:00:00
870.2542,2012-06-04 22:15:00
885.67285,2012-06-04 22:30:00
902.69183,2012-06-04 22:45:00
921.6442,2012-06-04 23:00:00
943.20514,2012-06-04 23:15:00
967.87286,2012-06-04 23:30:00
996.1381,2012-06-04 23:45:00
434.03885,2012-06-11 00:00:00
953.88916,2012-06-11 00:15:00
646.0942,2012-06-11 00:30:00
410.32602,2012-06-11 00:45:00
523.5023,2012-06-11 01:00:00
684.9412,2012-06-11 01:15:00
702.6657,2012-06-11 01:30:00
581.6617,2012-06-11 01:45:00
512.69824,2012-06-11 02:00:00
