data,Watts
2012-04-15 18:00:00,1388.4125
2012-04-15 18:15:00,757.5012
2012-04-15 18:30:00,614.9936
2012-04-15 18:45:00,310.98517
2012-04-15 19:00:00,233.1108
2012-04-15 19:15:00,362.98392
2012-04-15 19:30:00,473.6378
2012-04-15 19:45:00,943.33826
2012-04-15 20:00:00,2397.686
2012-04-15 20:15:00,2561.5867
2012-04-15 20:30:00,2160.199
2012-04-15 20:45:00,990.28394
2012-04-15 21:00:00,278.47794
2012-04-15 21:15:00,469.49475
2012-04-15 21:30:00,1092.4728
2012-04-15 21:45:00,716.95233
2012-04-15 22:00:00,89.60755
2012-04-15 22:15:00,49.244972
2012-04-15 22:30:00,683.46454
2012-04-15 22:45:00,1779.2025
2012-04-15 23:00:00,3346.5537
2012-04-15 23:15:00,3663.9165
2012-04-15 23:30:00,2349.107
2012-04-15 23:45:00,1751.77
2012-04-16 00:00:00,472.1616
2012-04-16 00:15:00,814.7363
2012-04-16 00:30:00,695.1395
2012-04-16 00:45:00,433.4448
2012-04-16 01:00:00,467.93427
2012-04-16 01:15:00,724.4679
2012-04-16 01:30:00,769.30865
2012-04-16 01:45:00,424.43896
2012-04-16 02:00:00,422.10593
2012-04-16 02:15:00,707.94354
2012-04-16 02:30:00,889.1676
2012-04-16 02:45:00,765.6134
2012-04-16 03:00:00,550.12225
2012-04-16 03:15:00,522.9637
2012-04-16 03:30:00,294.5227
2012-04-16 03:45:00,391.94644
2012-04-16 04:00:00,490.11264
2012-04-16 04:15:00,200.24469
2012-04-16 04:30:00,238.88457
2012-04-16 04:45:00,449.7143
2012-04-16 05:00:00,746.02856
2012-04-16 05:15:00,906.7505
2012-04-16 05:30:00,701.0407
2012-04-16 05:45:00,468.62488
2012-04-16 06:00:00,411.08246
2012-04-16 06:15:00,464.0514
2012-04-16 06:30:00,601.7528
2012-04-16 06:45:00,557.48694
2012-04-16 07:00:00,515.3679
2012-04-16 07:15:00,543.25684
2012-04-16 07:30:00,563.5614
2012-04-16 07:45:00,205.0389
2012-04-16 08:00:00,358.47
2012-04-16 08:15:00,432.34113
2012-04-16 08:30:00,377.1739
2012-04-16 08:45:00,192.15994
2012-04-16 09:00:00,124.40805
2012-04-16 09:15:00,215.3848
2012-04-16 09:30:00,180.19234
2012-04-16 09:45:00,104.96504
2012-04-16 10:00:00,90.93996
2012-04-16 10:15:00,183.86449
2012-04-16 10:30:00,741.92633
2012-04-16 10:45:00,787.3711
2012-04-16 11:00:00,587.88055
2012-04-16 11:15:00,487.64816
2012-04-16 11:30:00,614.30634
2012-04-16 11:45:00,296.98352
2012-04-16 12:00:00,193.01076
2012-04-16 12:15:00,310.1006
2012-04-16 12:30:00,911.02094
2012-04-16 12:45:00,1053.6787
2012-04-16 13:00:00,389.4067
2012-04-16 13:15:00,130.63666
2012-04-16 13:30:00,606.87805
2012-04-16 13:45:00,1391.6709
2012-04-16 14:00:00,1358.7423
2012-04-16 14:15:00,652.10175
2012-04-16 14:30:00,123.36928
2012-04-16 14:45:00,226.97617
2012-04-16 15:00:00,1209.9576
2012-04-16 15:15:00,1863.8141
2012-04-16 15:30:00,962.46454
2012-04-16 15:45:00,405.77924
2012-04-16 16:00:00,1048.1213
2012-04-16 16:15:00,1594.2133
2012-04-16 16:30:00,817.29877
2012-04-16 16:45:00,243.5577
2012-04-16 17:00:00,293.37756
2012-04-16 17:15:00,189.21385
2012-04-16 17:30:00,216.09583
2012-04-16 17:45:00,1422.4683
2012-04-16 18:00:00,1957.725
2012-04-16 18:15:00,507.81693
2012-04-16 18:30:00,76.17108
2012-04-16 18:45:00,83.27793
2012-04-16 19:00:00,830.4092
2012-04-16 19:15:00,2278.5015
2012-04-16 19:30:00,2875.4976
2012-04-16 19:45:00,3014.164
2012-04-16 20:00:00,2237.6016
2012-04-16 20:15:00,1642.1713
2012-04-16 20:30:00,1440.3842
2012-04-16 20:45:00,1177.3173
2012-04-16 21:00:00,283.6972
2012-04-16 21:15:00,219.96663
2012-04-16 21:30:00,418.8244
2012-04-16 21:45:00,1272.1273
2012-04-16 22:00:00,1930.6547
2012-04-16 22:15:00,1875.6168
2012-04-16 22:30:00,1695.6714
2012-04-16 22:45:00,1086.3337
2012-04-16 23:00:00,151.64519
2012-04-16 23:15:00,81.07765
2012-04-16 23:30:00,863.3783
2012-04-16 23:45:00,1667.95
2012-04-17 00:00:00,433.65515
2012-04-17 00:15:00,526.88403
2012-04-17 00:30:00,302.3105
2012-04-17 00:45:00,568.4014
2012-04-17 01:00:00,1157.3518
2012-04-17 01:15:00,911.73395
2012-04-17 01:30:00,156.39323
2012-04-17 01:45:00,153.66756
2012-04-17 02:00:00,689.237
2012-04-17 02:15:00,1198.2722
2012-04-17 02:30:00,762.9733
2012-04-17 02:45:00,438.26773
2012-04-17 03:00:00,647.14264
2012-04-17 03:15:00,900.97534
2012-04-17 03:30:00,559.91766
2012-04-17 03:45:00,78.195114
2012-04-17 04:00:00,217.69879
2012-04-17 04:15:00,660.1621
2012-04-17 04:30:00,1052.8356
2012-04-17 04:45:00,861.1827
2012-04-17 05:00:00,690.85736
2012-04-17 05:15:00,711.3047
2012-04-17 05:30:00,496.12155
2012-04-17 05:45:00,331.9606
2012-04-17 06:00:00,439.22055
2012-04-17 06:15:00,379.36615
2012-04-17 06:30:00,462.03574
2012-04-17 06:45:00,844.4861
2012-04-17 07:00:00,1040.3958
2012-04-17 07:15:00,865.6863
2012-04-17 07:30:00,655.71204
2012-04-17 07:45:00,162.58272
2012-04-17 08:00:00,127.785225
2012-04-17 08:15:00,342.5115
2012-04-17 08:30:00,969.1072
2012-04-17 08:45:00,1296.7264
2012-04-17 09:00:00,962.8411
2012-04-17 09:15:00,382.6818
2012-04-17 09:30:00,142.75478
2012-04-17 09:45:00,446.79697
2012-04-17 10:00:00,915.10645
2012-04-17 10:15:00,825.3929
2012-04-17 10:30:00,466.21155
2012-04-17 10:45:00,205.8509
2012-04-17 11:00:00,133.38576
2012-04-17 11:15:00,491.87582
2012-04-17 11:30:00,720.69977
2012-04-17 11:45:00,709.9753
2012-04-17 12:00:00,549.0393
2012-04-17 12:15:00,555.2191
2012-04-17 12:30:00,876.7689
2012-04-17 12:45:00,993.11865
2012-04-17 13:00:00,549.0731
2012-04-17 13:15:00,380.16946
2012-04-17 13:30:00,333.38632
2012-04-17 13:45:00,596.8807
2012-04-17 14:00:00,573.6986
2012-04-17 14:15:00,135.94456
2012-04-17 14:30:00,92.09579
2012-04-17 14:45:00,729.45575
2012-04-17 15:00:00,1651.1581
2012-04-17 15:15:00,954.6483
2012-04-17 15:30:00,475.9946
2012-04-17 15:45:00,987.12646
2012-04-17 16:00:00,906.0963
2012-04-17 16:15:00,467.13663
2012-04-17 16:30:00,155.68388
2012-04-17 16:45:00,632.17847
2012-04-17 17:00:00,1634.0431
2012-04-17 17:15:00,1787.2434
2012-04-17 17:30:00,646.9427
2012-04-17 17:45:00,141.25146
2012-04-17 18:00:00,101.26145
2012-04-17 18:15:00,230.6152
2012-04-17 18:30:00,531.7287
2012-04-17 18:45:00,419.07993
2012-04-17 19:00:00,843.33563
2012-04-17 19:15:00,2219.9043
2012-04-17 19:30:00,1525.378
2012-04-17 19:45:00,975.15955
2012-04-17 20:00:00,442.9235
2012-04-17 20:15:00,144.237
2012-04-17 20:30:00,82.870255
2012-04-17 20:45:00,137.34688
2012-04-17 21:00:00,1288.9099
2012-04-17 21:15:00,2549.4492
2012-04-17 21:30:00,3154.4607
2012-04-17 21:45:00,1808.586
2012-04-17 22:00:00,858.47906
2012-04-17 22:15:00,1091.5845
2012-04-17 22:30:00,1109.226
2012-04-17 22:45:00,867.3287
2012-04-17 23:00:00,1220.3263
2012-04-17 23:15:00,1044.3391
2012-04-17 23:30:00,237.09196
2012-04-17 23:45:00,363.6946
2012-04-18 00:00:00,166.97493
2012-04-18 00:15:00,209.00334
2012-04-18 00:30:00,372.40445
2012-04-18 00:45:00,582.6469
2012-04-18 01:00:00,619.8584
2012-04-18 01:15:00,555.989
2012-04-18 01:30:00,797.33435
2012-04-18 01:45:00,1239.2509
2012-04-18 02:00:00,714.6745
2012-04-18 02:15:00,60.47313
2012-04-18 02:30:00,70.91904
2012-04-18 02:45:00,730.37244
2012-04-18 03:00:00,1564.2401
2012-04-18 03:15:00,1606.9949
2012-04-18 03:30:00,1246.1844
2012-04-18 03:45:00,797.3521
2012-04-18 04:00:00,427.84024
2012-04-18 04:15:00,687.06647
2012-04-18 04:30:00,1064.3875
2012-04-18 04:45:00,850.99963
2012-04-18 05:00:00,186.7293
2012-04-18 05:15:00,378.53372
2012-04-18 05:30:00,1092.7048
2012-04-18 05:45:00,1116.2057
2012-04-18 06:00:00,213.71426
2012-04-18 06:15:00,78.34595
2012-04-18 06:30:00,202.3811
2012-04-18 06:45:00,574.22736
2012-04-18 07:00:00,278.03546
2012-04-18 07:15:00,656.53076
2012-04-18 07:30:00,1390.379
2012-04-18 07:45:00,695.06726
2012-04-18 08:00:00,45.08253
2012-04-18 08:15:00,46.010265
2012-04-18 08:30:00,508.48645
2012-04-18 08:45:00,1547.0442
2012-04-18 09:00:00,2369.9946
2012-04-18 09:15:00,1171.4448
2012-04-18 09:30:00,338.3628
2012-04-18 09:45:00,870.5069
2012-04-18 10:00:00,1640.262
2012-04-18 10:15:00,1107.8905
2012-04-18 10:30:00,328.53293
2012-04-18 10:45:00,315.47235
2012-04-18 11:00:00,603.1002
2012-04-18 11:15:00,1228.6919
2012-04-18 11:30:00,749.0188
2012-04-18 11:45:00,894.4514
2012-04-18 12:00:00,1173.3558
2012-04-18 12:15:00,1049.2932
2012-04-18 12:30:00,353.18585
2012-04-18 12:45:00,151.66325
2012-04-18 13:00:00,276.59036
2012-04-18 13:15:00,1449.1361
2012-04-18 13:30:00,2701.4736
2012-04-18 13:45:00,3062.273
2012-04-18 14:00:00,2253.5098
2012-04-18 14:15:00,827.07983
2012-04-18 14:30:00,299.11188
2012-04-18 14:45:00,412.18912
2012-04-18 15:00:00,497.39844
2012-04-18 15:15:00,1294.1014
2012-04-18 15:30:00,2050.9966
2012-04-18 15:45:00,2071.4924
2012-04-18 16:00:00,1967.0529
2012-04-18 16:15:00,1090.4153
2012-04-18 16:30:00,518.0528
2012-04-18 16:45:00,240.02768
2012-04-18 17:00:00,430.49268
2012-04-18 17:15:00,1695.4807
2012-04-18 17:30:00,2039.4855
2012-04-18 17:45:00,636.4727
2012-04-18 18:00:00,229.26273
2012-04-18 18:15:00,907.8635
2012-04-18 18:30:00,1520.6167
2012-04-18 18:45:00,2192.616
2012-04-18 19:00:00,1343.0925
2012-04-18 19:15:00,446.51736
2012-04-18 19:30:00,128.79558
2012-04-18 19:45:00,427.70712
2012-04-18 20:00:00,674.6801
2012-04-18 20:15:00,1243.1729
2012-04-18 20:30:00,2899.0894
2012-04-18 20:45:00,3333.794
2012-04-18 21:00:00,2513.56
2012-04-18 21:15:00,1712.059
2012-04-18 21:30:00,1308.886
2012-04-18 21:45:00,1106.345
2012-04-18 22:00:00,303.09808
2012-04-18 22:15:00,354.24634
2012-04-18 22:30:00,780.6699
2012-04-18 22:45:00,1243.194
2012-04-18 23:00:00,1211.6311
2012-04-18 23:15:00,258.5667
2012-04-18 23:30:00,58.847084
2012-04-18 23:45:00,279.7418
2012-04-19 00:00:00,1466.7448
2012-04-19 00:15:00,1189.3982
2012-04-19 00:30:00,759.3219
2012-04-19 00:45:00,158.2029
2012-04-19 01:00:00,316.40445
2012-04-19 01:15:00,893.6715
2012-04-19 01:30:00,1024.3119
2012-04-19 01:45:00,422.3601
2012-04-19 02:00:00,82.28732
2012-04-19 02:15:00,133.20149
2012-04-19 02:30:00,359.8469
2012-04-19 02:45:00,436.71225
2012-04-19 03:00:00,547.95276
2012-04-19 03:15:00,819.53015
2012-04-19 03:30:00,796.3829
2012-04-19 03:45:00,252.28893
2012-04-19 04:00:00,262.99603
2012-04-19 04:15:00,687.55743
2012-04-19 04:30:00,1070.2743
2012-04-19 04:45:00,868.5113
2012-04-19 05:00:00,490.87216
2012-04-19 05:15:00,321.7662
2012-04-19 05:30:00,398.15866
2012-04-19 05:45:00,400.55258
2012-04-19 06:00:00,416.9301
2012-04-19 06:15:00,255.97446
2012-04-19 06:30:00,295.61163
2012-04-19 06:45:00,771.71326
2012-04-19 07:00:00,1074.0605
2012-04-19 07:15:00,796.818
2012-04-19 07:30:00,231.50749
2012-04-19 07:45:00,145.83664
2012-04-19 08:00:00,548.07684
2012-04-19 08:15:00,1108.6152
2012-04-19 08:30:00,497.47702
2012-04-19 08:45:00,334.9478
2012-04-19 09:00:00,484.5566
2012-04-19 09:15:00,692.6553
2012-04-19 09:30:00,416.61075
2012-04-19 09:45:00,110.07562
2012-04-19 10:00:00,169.55981
2012-04-19 10:15:00,661.40283
2012-04-19 10:30:00,1030.3354
2012-04-19 10:45:00,425.91687
2012-04-19 11:00:00,485.67966
2012-04-19 11:15:00,901.8098
2012-04-19 11:30:00,802.11957
2012-04-19 11:45:00,237.28194
2012-04-19 12:00:00,413.6429
2012-04-19 12:15:00,593.47943
2012-04-19 12:30:00,130.9313
2012-04-19 12:45:00,96.61708
2012-04-19 13:00:00,151.08232
2012-04-19 13:15:00,405.40833
2012-04-19 13:30:00,907.78424
2012-04-19 13:45:00,1331.1437
2012-04-19 14:00:00,1149.6158
2012-04-19 14:15:00,460.58224
2012-04-19 14:30:00,282.13235
2012-04-19 14:45:00,161.18475
2012-04-19 15:00:00,259.62454
2012-04-19 15:15:00,897.6845
2012-04-19 15:30:00,1381.2177
2012-04-19 15:45:00,1046.727
2012-04-19 16:00:00,331.98233
2012-04-19 16:15:00,78.175385
2012-04-19 16:30:00,341.93127
2012-04-19 16:45:00,1271.2625
2012-04-19 17:00:00,1453.7769
2012-04-19 17:15:00,1600.1405
2012-04-19 17:30:00,889.33685
2012-04-19 17:45:00,111.09767
2012-04-19 18:00:00,527.8134
2012-04-19 18:15:00,1460.2817
2012-04-19 18:30:00,762.7018
2012-04-19 18:45:00,72.30027
2012-04-19 19:00:00,46.293205
2012-04-19 19:15:00,166.40839
2012-04-19 19:30:00,522.0892
2012-04-19 19:45:00,697.84314
2012-04-19 20:00:00,1268.7645
2012-04-19 20:15:00,1102.2726
2012-04-19 20:30:00,754.1337
2012-04-19 20:45:00,1898.7548
2012-04-19 21:00:00,2367.63
2012-04-19 21:15:00,2001.7335
2012-04-19 21:30:00,1584.3506
2012-04-19 21:45:00,1396.9303
2012-04-19 22:00:00,1540.4186
2012-04-19 22:15:00,1471.2108
2012-04-19 22:30:00,635.98676
2012-04-19 22:45:00,382.9948
2012-04-19 23:00:00,1126.188
2012-04-19 23:15:00,1437.7842
2012-04-19 23:30:00,848.9703
2012-04-19 23:45:00,558.42676
2012-04-20 00:00:00,165.78665
2012-04-20 00:15:00,585.0592
2012-04-20 00:30:00,875.92615
2012-04-20 00:45:00,800.648
2012-04-20 01:00:00,654.9067
2012-04-20 01:15:00,397.3383
2012-04-20 01:30:00,260.92685
2012-04-20 01:45:00,541.8392
2012-04-20 02:00:00,856.82825
2012-04-20 02:15:00,835.9064
2012-04-20 02:30:00,660.19116
2012-04-20 02:45:00,328.12424
2012-04-20 03:00:00,81.9472
2012-04-20 03:15:00,293.92606
2012-04-20 03:30:00,950.80664
2012-04-20 03:45:00,1133.007
2012-04-20 04:00:00,664.7496
2012-04-20 04:15:00,544.91266
2012-04-20 04:30:00,612.2994
2012-04-20 04:45:00,700.125
2012-04-20 05:00:00,283.88983
2012-04-20 05:15:00,56.719376
2012-04-20 05:30:00,334.77725
2012-04-20 05:45:00,759.0095
2012-04-20 06:00:00,652.8934
2012-04-20 06:15:00,599.61707
2012-04-20 06:30:00,634.14734
2012-04-20 06:45:00,699.80426
2012-04-20 07:00:00,607.57605
2012-04-20 07:15:00,109.69436
2012-04-20 07:30:00,152.05522
2012-04-20 07:45:00,549.58014
2012-04-20 08:00:00,685.5253
2012-04-20 08:15:00,160.29984
2012-04-20 08:30:00,134.70078
2012-04-20 08:45:00,594.6125
2012-04-20 09:00:00,783.9548
2012-04-20 09:15:00,273.665
2012-04-20 09:30:00,341.0266
2012-04-20 09:45:00,521.61957
2012-04-20 10:00:00,443.53952
2012-04-20 10:15:00,757.67847
2012-04-20 10:30:00,703.30756
2012-04-20 10:45:00,225.30028
2012-04-20 11:00:00,484.70343
2012-04-20 11:15:00,1153.6503
2012-04-20 11:30:00,1047.7688
2012-04-20 11:45:00,589.53235
2012-04-20 12:00:00,381.66977
2012-04-20 12:15:00,468.95428
2012-04-20 12:30:00,215.24367
2012-04-20 12:45:00,44.74207
2012-04-20 13:00:00,48.017242
2012-04-20 13:15:00,774.7821
2012-04-20 13:30:00,2012.8594
2012-04-20 13:45:00,1606.5441
2012-04-20 14:00:00,1000.4024
2012-04-20 14:15:00,1117.1271
2012-04-20 14:30:00,1161.848
2012-04-20 14:45:00,1174.8878
2012-04-20 15:00:00,1386.5416
2012-04-20 15:15:00,928.10345
2012-04-20 15:30:00,441.25763
2012-04-20 15:45:00,615.8518
2012-04-20 16:00:00,1188.7544
2012-04-20 16:15:00,1463.2826
2012-04-20 16:30:00,1343.517
2012-04-20 16:45:00,801.51086
2012-04-20 17:00:00,133.59344
2012-04-20 17:15:00,136.45692
2012-04-20 17:30:00,182.81033
2012-04-20 17:45:00,676.2222
2012-04-20 18:00:00,2098.3042
2012-04-20 18:15:00,1737.1768
2012-04-20 18:30:00,503.2013
2012-04-20 18:45:00,991.5043
2012-04-20 19:00:00,1597.9453
2012-04-20 19:15:00,1669.177
2012-04-20 19:30:00,1134.1648
2012-04-20 19:45:00,159.52493
2012-04-20 20:00:00,210.9605
2012-04-20 20:15:00,1403.445
2012-04-20 20:30:00,2395.7295
2012-04-20 20:45:00,1863.8416
2012-04-20 21:00:00,1187.1006
2012-04-20 21:15:00,630.38184
2012-04-20 21:30:00,490.07587
2012-04-20 21:45:00,1039.463
2012-04-20 22:00:00,1090.5916
2012-04-20 22:15:00,895.6106
2012-04-20 22:30:00,1341.7448
2012-04-20 22:45:00,1580.7202
2012-04-20 23:00:00,1235.1439
2012-04-20 23:15:00,400.26062
2012-04-20 23:30:00,511.02454
2012-04-20 23:45:00,1297.9297
2012-04-21 00:00:00,490.518
2012-04-21 00:15:00,696.9659
2012-04-21 00:30:00,359.4469
2012-04-21 00:45:00,109.38099
2012-04-21 01:00:00,345.82782
2012-04-21 01:15:00,777.7482
2012-04-21 01:30:00,1049.7848
2012-04-21 01:45:00,538.38776
2012-04-21 02:00:00,132.54364
2012-04-21 02:15:00,196.27121
2012-04-21 02:30:00,708.6429
2012-04-21 02:45:00,1261.1366
2012-04-21 03:00:00,942.8867
2012-04-21 03:15:00,645.53467
2012-04-21 03:30:00,492.3768
2012-04-21 03:45:00,92.58373
2012-04-21 04:00:00,331.44122
2012-04-21 04:15:00,986.4098
2012-04-21 04:30:00,1273.8032
2012-04-21 04:45:00,904.44653
2012-04-21 05:00:00,525.3941
2012-04-21 05:15:00,123.069954
2012-04-21 05:30:00,396.85437
2012-04-21 05:45:00,1127.1512
2012-04-21 06:00:00,1332.9744
2012-04-21 06:15:00,585.93475
2012-04-21 06:30:00,204.12587
2012-04-21 06:45:00,479.48013
2012-04-21 07:00:00,472.15222
2012-04-21 07:15:00,214.43031
2012-04-21 07:30:00,297.0163
2012-04-21 07:45:00,760.2259
2012-04-21 08:00:00,896.9992
2012-04-21 08:15:00,522.1527
2012-04-21 08:30:00,361.89566
2012-04-21 08:45:00,578.042
2012-04-21 09:00:00,412.15164
2012-04-21 09:15:00,51.24526
2012-04-21 09:30:00,95.9589
2012-04-21 09:45:00,859.9717
2012-04-21 10:00:00,1388.8383
2012-04-21 10:15:00,639.4686
2012-04-21 10:30:00,657.20294
2012-04-21 10:45:00,585.4264
2012-04-21 11:00:00,393.3277
2012-04-21 11:15:00,745.8898
2012-04-21 11:30:00,1141.4268
2012-04-21 11:45:00,827.91626
2012-04-21 12:00:00,285.18646
2012-04-21 12:15:00,468.58575
2012-04-21 12:30:00,938.3036
2012-04-21 12:45:00,1220.6744
2012-04-21 13:00:00,1261.1158
2012-04-21 13:15:00,1016.2666
2012-04-21 13:30:00,389.21808
2012-04-21 13:45:00,137.87027
2012-04-21 14:00:00,148.11584
2012-04-21 14:15:00,908.67487
2012-04-21 14:30:00,1816.627
2012-04-21 14:45:00,1697.9342
2012-04-21 15:00:00,751.05927
2012-04-21 15:15:00,129.62698
2012-04-21 15:30:00,251.2602
2012-04-21 15:45:00,1238.5632
2012-04-21 16:00:00,1153.2375
2012-04-21 16:15:00,216.7831
2012-04-21 16:30:00,146.87306
2012-04-21 16:45:00,239.25078
2012-04-21 17:00:00,166.61473
2012-04-21 17:15:00,658.5083
2012-04-21 17:30:00,1806.2112
2012-04-21 17:45:00,1199.5856
2012-04-21 18:00:00,700.7905
2012-04-21 18:15:00,1522.5962
2012-04-21 18:30:00,1670.0325
2012-04-21 18:45:00,1799.4508
2012-04-21 19:00:00,1892.1583
2012-04-21 19:15:00,1523.1313
2012-04-21 19:30:00,1025.7439
2012-04-21 19:45:00,300.33594
2012-04-21 20:00:00,729.6698
2012-04-21 20:15:00,1439.1952
2012-04-21 20:30:00,2093.421
2012-04-21 20:45:00,2247.094
2012-04-21 21:00:00,1005.74274
2012-04-21 21:15:00,100.92802
2012-04-21 21:30:00,325.88583
2012-04-21 21:45:00,1403.5907
2012-04-21 22:00:00,1306.3396
2012-04-21 22:15:00,1822.7891
2012-04-21 22:30:00,2053.0615
2012-04-21 22:45:00,1290.8851
2012-04-21 23:00:00,803.6496
2012-04-21 23:15:00,412.3182
2012-04-21 23:30:00,146.89413
2012-04-21 23:45:00,430.87326
2012-04-22 00:00:00,553.8723
2012-04-22 00:15:00,436.6972
2012-04-22 00:30:00,500.9328
2012-04-22 00:45:00,915.0108
2012-04-22 01:00:00,1231.0996
2012-04-22 01:15:00,459.91537
2012-04-22 01:30:00,156.4939
2012-04-22 01:45:00,344.42752
2012-04-22 02:00:00,293.51535
2012-04-22 02:15:00,205.67969
2012-04-22 02:30:00,169.66483
2012-04-22 02:45:00,332.99603
2012-04-22 03:00:00,312.49216
2012-04-22 03:15:00,439.21155
2012-04-22 03:30:00,851.31805
2012-04-22 03:45:00,849.07263
2012-04-22 04:00:00,503.38757
2012-04-22 04:15:00,642.7441
2012-04-22 04:30:00,614.906
2012-04-22 04:45:00,412.70312
2012-04-22 05:00:00,375.4425
2012-04-22 05:15:00,562.3019
2012-04-22 05:30:00,656.213
2012-04-22 05:45:00,454.87637
2012-04-22 06:00:00,261.35526
2012-04-22 06:15:00,88.60456
2012-04-22 06:30:00,285.3216
2012-04-22 06:45:00,789.16064
2012-04-22 07:00:00,819.4817
2012-04-22 07:15:00,120.254974
2012-04-22 07:30:00,56.939102
2012-04-22 07:45:00,547.09454
2012-04-22 08:00:00,1452.0063
2012-04-22 08:15:00,888.3372
2012-04-22 08:30:00,108.01079
2012-04-22 08:45:00,66.431854
2012-04-22 09:00:00,456.67032
2012-04-22 09:15:00,1265.8575
2012-04-22 09:30:00,1391.1693
2012-04-22 09:45:00,449.66946
2012-04-22 10:00:00,67.10006
2012-04-22 10:15:00,129.6203
2012-04-22 10:30:00,868.9775
2012-04-22 10:45:00,1642.1328
2012-04-22 11:00:00,1127.8237
2012-04-22 11:15:00,175.15466
2012-04-22 11:30:00,349.5351
2012-04-22 11:45:00,833.8425
2012-04-22 12:00:00,575.51025
2012-04-22 12:15:00,363.93976
2012-04-22 12:30:00,690.1938
2012-04-22 12:45:00,693.3085
2012-04-22 13:00:00,117.34133
2012-04-22 13:15:00,292.1358
2012-04-22 13:30:00,966.85236
2012-04-22 13:45:00,1058.9927
2012-04-22 14:00:00,379.61096
2012-04-22 14:15:00,579.20984
2012-04-22 14:30:00,1236.2383
2012-04-22 14:45:00,1169.1482
2012-04-22 15:00:00,401.4442
2012-04-22 15:15:00,203.37004
2012-04-22 15:30:00,786.9627
2012-04-22 15:45:00,944.4653
2012-04-22 16:00:00,678.6322
2012-04-22 16:15:00,1146.5898
2012-04-22 16:30:00,1379.3796
2012-04-22 16:45:00,970.28906
2012-04-22 17:00:00,965.79456
2012-04-22 17:15:00,808.77893
2012-04-22 17:30:00,317.93918
2012-04-22 17:45:00,198.49625
2012-04-22 18:00:00,197.5665
2012-04-22 18:15:00,445.45688
2012-04-22 18:30:00,1095.6837
2012-04-22 18:45:00,1030.5963
2012-04-22 19:00:00,1401.2775
2012-04-22 19:15:00,1177.978
2012-04-22 19:30:00,495.90414
2012-04-22 19:45:00,156.50795
2012-04-22 20:00:00,386.96765
2012-04-22 20:15:00,943.5606
2012-04-22 20:30:00,2282.4368
2012-04-22 20:45:00,1692.2675
2012-04-22 21:00:00,276.74988
2012-04-22 21:15:00,529.76855
2012-04-22 21:30:00,936.318
2012-04-22 21:45:00,1425.05
2012-04-22 22:00:00,878.17523
2012-04-22 22:15:00,363.7167
2012-04-22 22:30:00,135.31682
2012-04-22 22:45:00,749.20776
2012-04-22 23:00:00,2313.356
2012-04-22 23:15:00,2175.001
2012-04-22 23:30:00,570.1977
2012-04-22 23:45:00,921.6983
