TimestampUTC,Watts
2012-05-01 06:00:00,1121.2463
2012-05-01 06:15:00,1054.5962
2012-05-01 06:30:00,1085.2399
2012-05-01 06:45:00,1071.6942
2012-05-01 07:00:00,1092.08
2012-05-01 07:15:00,1047.3303
2012-05-01 07:30:00,903.359
2012-05-01 07:45:00,937.12317
2012-05-01 08:00:00,723.1314
2012-05-01 08:15:00,426.2078
2012-05-01 08:30:00,715.0655
2012-05-01 08:45:00,616.74994
2012-05-01 09:00:00,435.1027
2012-05-01 09:15:00,382.30173
2012-05-01 09:30:00,713.64166
2012-05-01 09:45:00,511.02548
2012-05-01 10:00:00,742.0744
2012-05-01 10:15:00,704.7835
2012-05-01 10:30:00,520.72925
2012-05-01 10:45:00,487.88834
2012-05-01 11:00:00,448.1449
2012-05-01 11:15:00,452.4124
2012-05-01 11:30:00,443.29364
2012-05-01 11:45:00,518.81946
2012-05-01 12:00:00,495.51813
2012-05-01 12:15:00,877.7874
2012-05-01 12:30:00,440.5263
2012-05-01 12:45:00,993.6368
2012-05-01 13:00:00,1094.0703
2012-05-01 13:15:00,1415.3293
2012-05-01 13:30:00,1036.7518
2012-05-01 13:45:00,1172.5704
2012-05-01 14:00:00,1167.1731
2012-05-01 14:15:00,483.0734
2012-05-01 14:30:00,1212.6212
2012-05-01 14:45:00,1622.5505
2012-05-01 15:00:00,1624.7284
2012-05-01 15:15:00,1516.682
2012-05-01 15:30:00,1572.0294
2012-05-01 15:45:00,1750.7128
2012-05-01 16:00:00,1761.3698
2012-05-01 16:15:00,1469.8445
2012-05-01 16:30:00,1603.756
2012-05-01 16:45:00,1651.5011
2012-05-01 17:00:00,1650.3053
2012-05-01 17:15:00,631.7846
2012-05-01 17:30:00,199.1901
2012-05-01 17:45:00,160.58543
2012-05-01 18:00:00,150.2037
2012-05-01 18:15:00,145.9444
2012-05-01 18:30:00,145.83842
2012-05-01 18:45:00,144.89864
2012-05-01 19:00:00,145.19724
2012-05-01 19:15:00,146.13693
2012-05-01 19:30:00,147.29088
2012-05-01 19:45:00,148.63623
2012-05-01 20:00:00,150.19208
2012-05-01 20:15:00,152.40741
2012-05-01 20:30:00,154.42068
2012-05-01 20:45:00,156.99759
2012-05-01 21:00:00,160.23122
2012-05-01 21:15:00,166.1942
2012-05-01 21:30:00,192.7455
2012-05-01 21:45:00,1472.2957
2012-05-01 22:00:00,1769.0133
2012-05-01 22:15:00,396.77884
2012-05-01 22:30:00,429.6802
2012-05-01 22:45:00,2052.5854
2012-05-01 23:00:00,1646.4803
2012-05-01 23:15:00,1781.9027
2012-05-01 23:30:00,1898.5753
2012-05-01 23:45:00,1613.4078
2012-05-02 00:00:00,1850.8864
2012-05-02 00:15:00,1793.8186
2012-05-02 00:30:00,1714.7795
2012-05-02 00:45:00,1760.4852
2012-05-02 01:00:00,1838.8445
2012-05-02 01:15:00,1691.6693
2012-05-02 01:30:00,1780.0419
2012-05-02 01:45:00,1736.9899
2012-05-02 02:00:00,1677.4049
2012-05-02 02:15:00,1609.3516
2012-05-02 02:30:00,1493.7952
2012-05-02 02:45:00,1421.4297
2012-05-02 03:00:00,1362.3835
2012-05-02 03:15:00,1245.2151
2012-05-02 03:30:00,770.36926
2012-05-02 03:45:00,447.77823
2012-05-02 04:00:00,397.5533
2012-05-02 04:15:00,374.58072
2012-05-02 04:30:00,422.84308
2012-05-02 04:45:00,956.97644
2012-05-02 05:00:00,739.93054
2012-05-02 05:15:00,708.79877
2012-05-02 05:30:00,580.8074
2012-05-02 05:45:00,1015.31506
2012-05-02 06:00:00,861.6038
2012-05-02 06:15:00,467.32776
2012-05-02 06:30:00,1007.14813
2012-05-02 06:45:00,1138.5214
2012-05-02 07:00:00,850.278
2012-05-02 07:15:00,1038.96
2012-05-02 07:30:00,1094.7244
2012-05-02 07:45:00,1094.9843
2012-05-02 08:00:00,1091.968
2012-05-02 08:15:00,978.53876
2012-05-02 08:30:00,1032.3923
2012-05-02 08:45:00,949.8321
2012-05-02 09:00:00,980.09924
2012-05-02 09:15:00,615.8035
2012-05-02 09:30:00,367.998
2012-05-02 09:45:00,693.81036
2012-05-02 10:00:00,397.86893
2012-05-02 10:15:00,787.34576
2012-05-02 10:30:00,1199.5753
2012-05-02 10:45:00,1026.5769
2012-05-02 11:00:00,1018.7759
2012-05-02 11:15:00,776.1135
2012-05-02 11:30:00,490.47058
2012-05-02 11:45:00,455.69073
2012-05-02 12:00:00,438.786
2012-05-02 12:15:00,421.91177
2012-05-02 12:30:00,386.84668
2012-05-02 12:45:00,361.7366
2012-05-02 13:00:00,340.21982
2012-05-02 13:15:00,316.91867
2012-05-02 13:30:00,286.76367
2012-05-02 13:45:00,256.1219
2012-05-02 14:00:00,231.49219
2012-05-02 14:15:00,197.12285
2012-05-02 14:30:00,167.71019
2012-05-02 14:45:00,167.68465
2012-05-02 15:00:00,274.86414
2012-05-02 15:15:00,1542.4022
2012-05-02 15:30:00,1687.0508
2012-05-02 15:45:00,1792.6376
2012-05-02 16:00:00,1774.2264
2012-05-02 16:15:00,1558.6133
2012-05-02 16:30:00,589.72736
2012-05-02 16:45:00,1818.8267
2012-05-02 17:00:00,1059.6033
2012-05-02 17:15:00,190.2974
2012-05-02 17:30:00,176.99202
2012-05-02 17:45:00,173.90616
2012-05-02 18:00:00,175.40817
2012-05-02 18:15:00,425.45062
2012-05-02 18:30:00,882.0179
2012-05-02 18:45:00,1153.4432
2012-05-02 19:00:00,2016.8971
2012-05-02 19:15:00,1493.4642
2012-05-02 19:30:00,1947.7463
2012-05-02 19:45:00,1302.4497
2012-05-02 20:00:00,1936.7031
2012-05-02 20:15:00,1892.6726
2012-05-02 20:30:00,1900.6345
2012-05-02 20:45:00,1874.6454
2012-05-02 21:00:00,1823.5681
2012-05-02 21:15:00,1902.2811
2012-05-02 21:30:00,1897.7343
2012-05-02 21:45:00,1694.9978
2012-05-02 22:00:00,1920.3322
2012-05-02 22:15:00,1896.0126
2012-05-02 22:30:00,1491.955
2012-05-02 22:45:00,1886.5453
2012-05-02 23:00:00,1900.3192
2012-05-02 23:15:00,1629.9169
2012-05-02 23:30:00,376.32837
2012-05-02 23:45:00,2074.308
2012-05-03 00:00:00,2024.2561
2012-05-03 00:15:00,1696.4441
2012-05-03 00:30:00,1763.036
2012-05-03 00:45:00,1236.4994
2012-05-03 01:00:00,1717.5405
2012-05-03 01:15:00,1586.251
2012-05-03 01:30:00,1519.955
2012-05-03 01:45:00,1388.48
2012-05-03 02:00:00,974.0397
2012-05-03 02:15:00,1134.2855
2012-05-03 02:30:00,633.9159
2012-05-03 02:45:00,478.63965
2012-05-03 03:00:00,440.2975
2012-05-03 03:15:00,422.29822
2012-05-03 03:30:00,412.19266
2012-05-03 03:45:00,406.83246
2012-05-03 04:00:00,406.1457
2012-05-03 04:15:00,402.25208
2012-05-03 04:30:00,389.52432
2012-05-03 04:45:00,425.70227
2012-05-03 05:00:00,1139.578
2012-05-03 05:15:00,1047.4957
2012-05-03 05:30:00,1150.027
2012-05-03 05:45:00,1012.7679
2012-05-03 06:00:00,1120.5105
2012-05-03 06:15:00,1074.1959
2012-05-03 06:30:00,1096.4623
2012-05-03 06:45:00,1092.0599
2012-05-03 07:00:00,1077.8285
2012-05-03 07:15:00,1084.297
2012-05-03 07:30:00,1047.752
2012-05-03 07:45:00,824.81384
2012-05-03 08:00:00,985.531
2012-05-03 08:15:00,1067.1935
2012-05-03 08:30:00,1060.1282
2012-05-03 08:45:00,960.9642
2012-05-03 09:00:00,1053.5128
2012-05-03 09:15:00,88.74295
2012-05-03 09:30:00,137.27733
2012-05-03 09:45:00,258.48083
2012-05-03 10:00:00,308.22946
2012-05-03 10:15:00,818.47955
2012-05-03 10:30:00,849.19476
2012-05-03 10:45:00,791.27966
2012-05-03 11:00:00,545.4182
2012-05-03 11:15:00,397.47903
2012-05-03 11:30:00,972.4345
2012-05-03 11:45:00,917.1874
2012-05-03 12:00:00,764.9622
2012-05-03 12:15:00,346.2758
2012-05-03 12:30:00,572.8385
2012-05-03 12:45:00,1183.197
2012-05-03 13:00:00,869.5799
2012-05-03 13:15:00,1074.58
2012-05-03 13:30:00,1098.7822
2012-05-03 13:45:00,1310.469
2012-05-03 14:00:00,1073.5396
2012-05-03 14:15:00,617.2559
2012-05-03 14:30:00,981.5773
2012-05-03 14:45:00,938.8612
2012-05-03 15:00:00,1620.5518
2012-05-03 15:15:00,1376.0542
2012-05-03 15:30:00,1502.1343
2012-05-03 15:45:00,1437.8472
2012-05-03 16:00:00,1022.90753
2012-05-03 16:15:00,401.22147
2012-05-03 16:30:00,189.81335
2012-05-03 16:45:00,197.59676
2012-05-03 17:00:00,181.14064
2012-05-03 17:15:00,303.74374
2012-05-03 17:30:00,159.76846
2012-05-03 17:45:00,172.78622
2012-05-03 18:00:00,167.0358
2012-05-03 18:15:00,165.60631
2012-05-03 18:30:00,165.78827
2012-05-03 18:45:00,167.69798
2012-05-03 19:00:00,170.58731
2012-05-03 19:15:00,172.59108
2012-05-03 19:30:00,174.53198
2012-05-03 19:45:00,176.66019
2012-05-03 20:00:00,179.0777
2012-05-03 20:15:00,181.52235
2012-05-03 20:30:00,184.23407
2012-05-03 20:45:00,187.76695
2012-05-03 21:00:00,193.87148
2012-05-03 21:15:00,199.53804
2012-05-03 21:30:00,202.37756
2012-05-03 21:45:00,209.48573
2012-05-03 22:00:00,209.62418
2012-05-03 22:15:00,210.38791
2012-05-03 22:30:00,215.09454
2012-05-03 22:45:00,216.56786
2012-05-03 23:00:00,216.56854
2012-05-03 23:15:00,218.36555
2012-05-03 23:30:00,225.81218
2012-05-03 23:45:00,241.42871
2012-05-04 00:00:00,265.20837
2012-05-04 00:15:00,259.98663
2012-05-04 00:30:00,268.20663
2012-05-04 00:45:00,290.0681
2012-05-04 01:00:00,323.9824
2012-05-04 01:15:00,1015.23096
2012-05-04 01:30:00,431.5455
2012-05-04 01:45:00,452.7464
2012-05-04 02:00:00,434.0212
2012-05-04 02:15:00,418.70276
2012-05-04 02:30:00,395.0609
2012-05-04 02:45:00,382.1727
2012-05-04 03:00:00,379.84937
2012-05-04 03:15:00,386.76718
2012-05-04 03:30:00,369.41714
2012-05-04 03:45:00,844.9594
2012-05-04 04:00:00,1239.5846
2012-05-04 04:15:00,964.96423
2012-05-04 04:30:00,1068.0044
2012-05-04 04:45:00,901.1172
2012-05-04 05:00:00,428.88928
2012-05-04 05:15:00,725.8396
2012-05-04 05:30:00,934.7715
2012-05-04 05:45:00,1145.926
2012-05-04 06:00:00,1105.6031
2012-05-04 06:15:00,1097.1274
2012-05-04 06:30:00,1098.6698
2012-05-04 06:45:00,1070.1344
2012-05-04 07:00:00,1072.344
2012-05-04 07:15:00,1058.1536
2012-05-04 07:30:00,1056.6493
2012-05-04 07:45:00,1055.5773
2012-05-04 08:00:00,1063.2651
2012-05-04 08:15:00,1064.7452
2012-05-04 08:30:00,1046.2751
2012-05-04 08:45:00,1043.576
2012-05-04 09:00:00,995.717
2012-05-04 09:15:00,203.46034
2012-05-04 09:30:00,683.6917
2012-05-04 09:45:00,918.0694
2012-05-04 10:00:00,1055.6549
2012-05-04 10:15:00,1075.7499
2012-05-04 10:30:00,1126.6945
2012-05-04 10:45:00,1140.274
2012-05-04 11:00:00,1100.6437
2012-05-04 11:15:00,777.93207
2012-05-04 11:30:00,960.054
2012-05-04 11:45:00,597.059
2012-05-04 12:00:00,483.936
2012-05-04 12:15:00,442.86197
2012-05-04 12:30:00,453.24286
2012-05-04 12:45:00,441.9868
2012-05-04 13:00:00,387.43634
2012-05-04 13:15:00,354.9706
2012-05-04 13:30:00,361.47916
2012-05-04 13:45:00,355.75217
2012-05-04 14:00:00,306.39246
2012-05-04 14:15:00,267.4181
2012-05-04 14:30:00,261.9743
2012-05-04 14:45:00,248.61
2012-05-04 15:00:00,204.31802
2012-05-04 15:15:00,172.79271
2012-05-04 15:30:00,167.56703
2012-05-04 15:45:00,163.24184
2012-05-04 16:00:00,152.42284
2012-05-04 16:15:00,149.59041
2012-05-04 16:30:00,154.98186
2012-05-04 16:45:00,160.50826
2012-05-04 17:00:00,165.31793
2012-05-04 17:15:00,170.40848
2012-05-04 17:30:00,175.23514
2012-05-04 17:45:00,180.1206
2012-05-04 18:00:00,186.0305
2012-05-04 18:15:00,191.58977
2012-05-04 18:30:00,209.25226
2012-05-04 18:45:00,1806.885
2012-05-04 19:00:00,592.7271
2012-05-04 19:15:00,503.45996
2012-05-04 19:30:00,1304.8378
2012-05-04 19:45:00,1112.8666
2012-05-04 20:00:00,1664.7971
2012-05-04 20:15:00,1094.6388
2012-05-04 20:30:00,923.0721
2012-05-04 20:45:00,2012.6871
2012-05-04 21:00:00,1044.9476
2012-05-04 21:15:00,1040.279
2012-05-04 21:30:00,1559.6572
2012-05-04 21:45:00,237.84988
2012-05-04 22:00:00,252.37128
2012-05-04 22:15:00,387.15466
2012-05-04 22:30:00,2189.5847
2012-05-04 22:45:00,2032.6188
2012-05-04 23:00:00,2027.332
2012-05-04 23:15:00,1926.1327
2012-05-04 23:30:00,1880.607
2012-05-04 23:45:00,1893.3405
2012-05-05 00:00:00,1743.6162
2012-05-05 00:15:00,1877.375
2012-05-05 00:30:00,1341.6035
2012-05-05 00:45:00,1417.6711
2012-05-05 01:00:00,464.3876
2012-05-05 01:15:00,449.301
2012-05-05 01:30:00,455.6882
2012-05-05 01:45:00,463.66052
2012-05-05 02:00:00,462.88446
2012-05-05 02:15:00,434.10645
2012-05-05 02:30:00,409.11603
2012-05-05 02:45:00,392.0569
2012-05-05 03:00:00,383.39005
2012-05-05 03:15:00,434.77527
2012-05-05 03:30:00,423.44382
2012-05-05 03:45:00,381.2958
2012-05-05 04:00:00,362.12433
2012-05-05 04:15:00,347.96115
2012-05-05 04:30:00,345.50882
2012-05-05 04:45:00,345.76422
2012-05-05 05:00:00,331.18442
2012-05-05 05:15:00,337.8119
2012-05-05 05:30:00,328.2957
2012-05-05 05:45:00,316.35452
2012-05-05 06:00:00,307.1949
2012-05-05 06:15:00,302.2672
2012-05-05 06:30:00,296.21762
2012-05-05 06:45:00,291.07022
2012-05-05 07:00:00,287.72922
2012-05-05 07:15:00,288.5391
2012-05-05 07:30:00,294.066
2012-05-05 07:45:00,291.60913
2012-05-05 08:00:00,287.10675
2012-05-05 08:15:00,291.29584
2012-05-05 08:30:00,375.33463
2012-05-05 08:45:00,1160.149
2012-05-05 09:00:00,533.23694
2012-05-05 09:15:00,726.3706
2012-05-05 09:30:00,446.43008
2012-05-05 09:45:00,533.7258
2012-05-05 10:00:00,1040.43
2012-05-05 10:15:00,1225.151
2012-05-05 10:30:00,1259.8033
2012-05-05 10:45:00,1114.3026
2012-05-05 11:00:00,1128.0564
2012-05-05 11:15:00,1215.4031
2012-05-05 11:30:00,1234.9712
2012-05-05 11:45:00,1206.2499
2012-05-05 12:00:00,1161.349
2012-05-05 12:15:00,1136.8849
2012-05-05 12:30:00,674.5297
2012-05-05 12:45:00,1114.3257
2012-05-05 13:00:00,1380.1652
2012-05-05 13:15:00,1447.6946
2012-05-05 13:30:00,1256.3348
2012-05-05 13:45:00,1273.2161
2012-05-05 14:00:00,1368.8054
2012-05-05 14:15:00,1263.3268
2012-05-05 14:30:00,1450.2151
2012-05-05 14:45:00,1409.9514
2012-05-05 15:00:00,1359.611
2012-05-05 15:15:00,1590.0308
2012-05-05 15:30:00,1357.2876
2012-05-05 15:45:00,741.44257
2012-05-05 16:00:00,346.23734
2012-05-05 16:15:00,339.80325
2012-05-05 16:30:00,917.5316
2012-05-05 16:45:00,1566.474
2012-05-05 17:00:00,1684.765
2012-05-05 17:15:00,1611.1533
2012-05-05 17:30:00,1444.0786
2012-05-05 17:45:00,1319.2507
2012-05-05 18:00:00,1687.8057
2012-05-05 18:15:00,1438.515
2012-05-05 18:30:00,206.1172
2012-05-05 18:45:00,184.01605
2012-05-05 19:00:00,174.95992
2012-05-05 19:15:00,176.57246
2012-05-05 19:30:00,178.5856
2012-05-05 19:45:00,561.357
2012-05-05 20:00:00,1715.048
2012-05-05 20:15:00,1748.6913
2012-05-05 20:30:00,1762.7246
2012-05-05 20:45:00,1818.2734
2012-05-05 21:00:00,1790.6272
2012-05-05 21:15:00,1707.7407
2012-05-05 21:30:00,1768.0042
2012-05-05 21:45:00,1835.3856
2012-05-05 22:00:00,1643.7622
2012-05-05 22:15:00,1681.2942
2012-05-05 22:30:00,1853.2035
2012-05-05 22:45:00,1856.0911
2012-05-05 23:00:00,1743.1855
2012-05-05 23:15:00,1723.4932
2012-05-05 23:30:00,1585.3795
2012-05-05 23:45:00,1766.6854
2012-05-06 00:00:00,1622.4529
2012-05-06 00:15:00,1533.0667
2012-05-06 00:30:00,1794.6967
2012-05-06 00:45:00,1659.576
2012-05-06 01:00:00,400.78583
2012-05-06 01:15:00,388.2682
2012-05-06 01:30:00,396.52197
2012-05-06 01:45:00,427.4313
2012-05-06 02:00:00,460.17615
2012-05-06 02:15:00,429.6206
2012-05-06 02:30:00,414.7349
2012-05-06 02:45:00,441.1818
2012-05-06 03:00:00,1178.2461
2012-05-06 03:15:00,500.89926
2012-05-06 03:30:00,580.24567
2012-05-06 03:45:00,449.42944
2012-05-06 04:00:00,530.4161
2012-05-06 04:15:00,427.52063
2012-05-06 04:30:00,394.28632
2012-05-06 04:45:00,377.6333
2012-05-06 05:00:00,370.89075
2012-05-06 05:15:00,400.0807
2012-05-06 05:30:00,404.33157
2012-05-06 05:45:00,374.98514
2012-05-06 06:00:00,353.5194
2012-05-06 06:15:00,386.45142
2012-05-06 06:30:00,416.41818
2012-05-06 06:45:00,469.9187
2012-05-06 07:00:00,391.60898
2012-05-06 07:15:00,373.1348
2012-05-06 07:30:00,360.36185
2012-05-06 07:45:00,352.8623
2012-05-06 08:00:00,347.00143
2012-05-06 08:15:00,346.28662
2012-05-06 08:30:00,340.23322
2012-05-06 08:45:00,336.4595
2012-05-06 09:00:00,341.928
2012-05-06 09:15:00,786.19183
2012-05-06 09:30:00,546.5846
2012-05-06 09:45:00,428.45044
2012-05-06 10:00:00,413.21396
2012-05-06 10:15:00,447.90823
2012-05-06 10:30:00,499.29514
2012-05-06 10:45:00,458.82095
2012-05-06 11:00:00,404.4084
2012-05-06 11:15:00,403.7939
2012-05-06 11:30:00,427.58813
2012-05-06 11:45:00,400.26752
2012-05-06 12:00:00,349.92587
2012-05-06 12:15:00,338.6771
2012-05-06 12:30:00,353.43845
2012-05-06 12:45:00,332.7744
2012-05-06 13:00:00,284.70624
2012-05-06 13:15:00,265.84543
2012-05-06 13:30:00,270.99777
2012-05-06 13:45:00,249.07683
2012-05-06 14:00:00,202.34755
2012-05-06 14:15:00,179.36777
2012-05-06 14:30:00,176.10983
2012-05-06 14:45:00,162.3587
2012-05-06 15:00:00,141.36893
2012-05-06 15:15:00,134.87376
2012-05-06 15:30:00,137.56793
2012-05-06 15:45:00,139.19273
2012-05-06 16:00:00,140.60965
2012-05-06 16:15:00,146.64897
2012-05-06 16:30:00,164.43143
2012-05-06 16:45:00,275.16458
2012-05-06 17:00:00,1706.0966
2012-05-06 17:15:00,220.38405
2012-05-06 17:30:00,1938.1917
2012-05-06 17:45:00,1466.549
2012-05-06 18:00:00,682.45154
2012-05-06 18:15:00,1245.7343
2012-05-06 18:30:00,2006.9744
2012-05-06 18:45:00,1969.6061
2012-05-06 19:00:00,1798.6083
2012-05-06 19:15:00,1359.2872
2012-05-06 19:30:00,1699.7427
2012-05-06 19:45:00,1672.7233
2012-05-06 20:00:00,1818.5747
2012-05-06 20:15:00,1990.6389
2012-05-06 20:30:00,1932.584
2012-05-06 20:45:00,1869.67
2012-05-06 21:00:00,1281.9323
2012-05-06 21:15:00,271.1515
2012-05-06 21:30:00,1312.0397
2012-05-06 21:45:00,1820.368
2012-05-06 22:00:00,1784.0187
2012-05-06 22:15:00,781.717
2012-05-06 22:30:00,597.97766
2012-05-06 22:45:00,2148.3171
2012-05-06 23:00:00,1950.2036
2012-05-06 23:15:00,423.0204
2012-05-06 23:30:00,512.6906
2012-05-06 23:45:00,2000.986
2012-05-07 00:00:00,1055.0139
2012-05-07 00:15:00,827.37616
2012-05-07 00:30:00,670.719
2012-05-07 00:45:00,506.57242
2012-05-07 01:00:00,884.3105
2012-05-07 01:15:00,475.72604
2012-05-07 01:30:00,487.0214
2012-05-07 01:45:00,422.5213
2012-05-07 02:00:00,390.82428
2012-05-07 02:15:00,369.61017
2012-05-07 02:30:00,357.74213
2012-05-07 02:45:00,350.75934
2012-05-07 03:00:00,342.49384
2012-05-07 03:15:00,335.85422
2012-05-07 03:30:00,330.99722
2012-05-07 03:45:00,328.57068
2012-05-07 04:00:00,325.4458
2012-05-07 04:15:00,322.38757
2012-05-07 04:30:00,320.08853
2012-05-07 04:45:00,318.43982
2012-05-07 05:00:00,316.7635
2012-05-07 05:15:00,315.45013
2012-05-07 05:30:00,315.59723
2012-05-07 05:45:00,314.68234
2012-05-07 06:00:00,315.0154
2012-05-07 06:15:00,314.87476
2012-05-07 06:30:00,317.23218
2012-05-07 06:45:00,321.5468
2012-05-07 07:00:00,356.1694
2012-05-07 07:15:00,1157.2758
2012-05-07 07:30:00,1011.0558
2012-05-07 07:45:00,1121.2163
2012-05-07 08:00:00,1106.4403
2012-05-07 08:15:00,999.44855
2012-05-07 08:30:00,1101.7247
2012-05-07 08:45:00,1022.78296
2012-05-07 09:00:00,760.9234
2012-05-07 09:15:00,922.9065
2012-05-07 09:30:00,1108.1227
2012-05-07 09:45:00,1037.9596
2012-05-07 10:00:00,935.8624
2012-05-07 10:15:00,936.32355
2012-05-07 10:30:00,1292.2423
2012-05-07 10:45:00,955.5537
2012-05-07 11:00:00,1122.801
2012-05-07 11:15:00,1258.5941
2012-05-07 11:30:00,1287.5298
2012-05-07 11:45:00,937.44104
2012-05-07 12:00:00,987.29333
2012-05-07 12:15:00,1206.4966
2012-05-07 12:30:00,1379.645
2012-05-07 12:45:00,963.05566
2012-05-07 13:00:00,1080.0311
2012-05-07 13:15:00,1383.792
2012-05-07 13:30:00,1448.8501
2012-05-07 13:45:00,1354.9731
2012-05-07 14:00:00,1330.7316
2012-05-07 14:15:00,1448.4966
2012-05-07 14:30:00,1533.669
2012-05-07 14:45:00,1393.1449
2012-05-07 15:00:00,1351.7792
2012-05-07 15:15:00,888.6155
2012-05-07 15:30:00,1604.912
2012-05-07 15:45:00,1499.709
2012-05-07 16:00:00,1498.3367
2012-05-07 16:15:00,1506.8638
2012-05-07 16:30:00,1127.8048
2012-05-07 16:45:00,1670.5123
2012-05-07 17:00:00,1671.8352
2012-05-07 17:15:00,1318.4626
2012-05-07 17:30:00,437.80716
2012-05-07 17:45:00,211.64902
2012-05-07 18:00:00,204.95364
2012-05-07 18:15:00,170.59851
2012-05-07 18:30:00,154.96968
2012-05-07 18:45:00,151.21744
2012-05-07 19:00:00,149.21129
2012-05-07 19:15:00,148.9603
2012-05-07 19:30:00,149.0438
2012-05-07 19:45:00,149.67796
2012-05-07 20:00:00,150.57271
2012-05-07 20:15:00,152.21674
2012-05-07 20:30:00,153.59825
2012-05-07 20:45:00,156.11548
2012-05-07 21:00:00,157.83249
2012-05-07 21:15:00,161.17911
2012-05-07 21:30:00,162.7583
2012-05-07 21:45:00,164.4938
2012-05-07 22:00:00,167.3711
2012-05-07 22:15:00,168.99275
2012-05-07 22:30:00,170.78119
2012-05-07 22:45:00,173.64407
2012-05-07 23:00:00,177.60785
2012-05-07 23:15:00,184.27954
2012-05-07 23:30:00,187.29765
2012-05-07 23:45:00,189.25642
2012-05-08 00:00:00,193.42474
2012-05-08 00:15:00,198.0381
2012-05-08 00:30:00,204.54149
2012-05-08 00:45:00,226.11949
2012-05-08 01:00:00,1228.8044
2012-05-08 01:15:00,2146.8035
2012-05-08 01:30:00,2056.3264
2012-05-08 01:45:00,1906.6458
2012-05-08 02:00:00,1220.1034
2012-05-08 02:15:00,1954.559
2012-05-08 02:30:00,1861.6897
2012-05-08 02:45:00,1692.1704
2012-05-08 03:00:00,1627.3163
2012-05-08 03:15:00,1658.7296
2012-05-08 03:30:00,1601.8237
2012-05-08 03:45:00,1565.2357
2012-05-08 04:00:00,1485.6493
2012-05-08 04:15:00,1324.3556
2012-05-08 04:30:00,1362.9619
2012-05-08 04:45:00,1306.0083
2012-05-08 05:00:00,1239.0929
2012-05-08 05:15:00,1207.703
2012-05-08 05:30:00,1083.4125
2012-05-08 05:45:00,846.08575
2012-05-08 06:00:00,1164.4086
2012-05-08 06:15:00,1071.985
2012-05-08 06:30:00,1046.5522
2012-05-08 06:45:00,762.6612
2012-05-08 07:00:00,435.8263
2012-05-08 07:15:00,747.1296
2012-05-08 07:30:00,738.4602
