watts,data
995.3054,2012-05-07 03:45:00
632.0839,2012-05-07 04:00:00
418.19446,2012-05-07 04:15:00
677.91394,2012-05-07 04:30:00
687.9145,2012-05-07 04:45:00
785.4343,2012-05-07 05:00:00
918.6183,2012-05-07 05:15:00
1066.3893,2012-05-07 05:30:00
391.15253,2012-05-07 05:45:00
124.9157,2012-05-07 06:00:00
338.94568,2012-05-07 06:15:00
294.10596,2012-05-07 06:30:00
574.0346,2012-05-07 06:45:00
740.14154,2012-05-07 07:00:00
973.1902,2012-05-07 07:15:00
913.61584,2012-05-07 07:30:00
1051.355,2012-05-07 07:45:00
1068.9006,2012-05-07 08:00:00
635.1666,2012-05-07 08:15:00
292.3049,2012-05-07 08:30:00
275.65784,2012-05-07 08:45:00
550.01807,2012-05-07 09:00:00
844.3812,2012-05-07 09:15:00
695.92535,2012-05-07 09:30:00
416.3564,2012-05-07 09:45:00
689.7545,2012-05-07 10:00:00
916.577,2012-05-07 10:15:00
829.3869,2012-05-07 10:30:00
942.0118,2012-05-07 10:45:00
1130.3032,2012-05-07 11:00:00
1014.8915,2012-05-07 11:15:00
772.8167,2012-05-07 11:30:00
922.9273,2012-05-07 11:45:00
901.9257,2012-05-07 12:00:00
814.26196,2012-05-07 12:15:00
1302.657,2012-05-07 12:30:00
1202.5969,2012-05-07 12:45:00
1251.7169,2012-05-07 13:00:00
1241.8595,2012-05-07 13:15:00
1117.5682,2012-05-07 13:30:00
727.111,2012-05-07 13:45:00
918.5472,2012-05-07 14:00:00
902.384,2012-05-07 14:15:00
1061.1599,2012-05-07 14:30:00
491.42233,2012-05-07 14:45:00
746.5302,2012-05-07 15:00:00
804.57574,2012-05-07 15:15:00
898.0146,2012-05-07 15:30:00
1459.9266,2012-05-07 15:45:00
243.15456,2012-05-07 16:00:00
584.4087,2012-05-07 16:15:00
777.6561,2012-05-07 16:30:00
983.0859,2012-05-07 16:45:00
597.50183,2012-05-07 17:00:00
836.20184,2012-05-07 17:15:00
865.5491,2012-05-07 17:30:00
929.57635,2012-05-07 17:45:00
1493.4857,2012-05-07 18:00:00
835.7812,2012-05-07 18:15:00
364.74213,2012-05-07 18:30:00
273.26382,2012-05-07 18:45:00
1228.7845,2012-05-07 19:00:00
483.98264,2012-05-07 19:15:00
1143.8773,2012-05-07 19:30:00
1378.4115,2012-05-07 19:45:00
504.71146,2012-05-07 20:00:00
926.9845,2012-05-07 20:15:00
761.346,2012-05-07 20:30:00
337.44498,2012-05-07 20:45:00
90.103935,2012-05-07 21:00:00
419.96896,2012-05-07 21:15:00
976.2883,2012-05-07 21:30:00
404.76382,2012-05-07 21:45:00
1146.0845,2012-05-07 22:00:00
1127.6987,2012-05-07 22:15:00
928.5767,2012-05-07 22:30:00
785.6446,2012-05-07 22:45:00
608.4191,2012-05-07 23:00:00
373.6665,2012-05-07 23:15:00
125.464294,2012-05-07 23:30:00
464.80807,2012-05-07 23:45:00
856.8737,2012-05-14 00:00:00
813.02185,2012-05-14 00:15:00
1763.2235,2012-05-14 00:30:00
1418.7617,2012-05-14 00:45:00
1452.2881,2012-05-14 01:00:00
525.1181,2012-05-14 01:15:00
983.5695,2012-05-14 01:30:00
107.635925,2012-05-14 01:45:00
266.8216,2012-05-14 02:00:00
1316.4895,2012-05-14 02:15:00
407.28555,2012-05-14 02:30:00
1364.4172,2012-05-14 02:45:00
1407.2812,2012-05-14 03:00:00
1151.8876,2012-05-14 03:15:00
517.49316,2012-05-14 03:30:00
1297.7457,2012-05-14 03:45:00
1054.3604,2012-05-14 04:00:00
1337.2067,2012-05-14 04:15:00
727.08185,2012-05-14 04:30:00
534.8581,2012-05-14 04:45:00
647.361,2012-05-14 05:00:00
478.2841,2012-05-14 05:15:00
885.7191,2012-05-14 05:30:00
578.3776,2012-05-14 05:45:00
736.21387,2012-05-14 06:00:00
858.32227,2012-05-14 06:15:00
1047.185,2012-05-14 06:30:00
1468.0728,2012-05-14 06:45:00
1203.5676,2012-05-14 07:00:00
1000.19336,2012-05-14 07:15:00
1251.9465,2012-05-14 07:30:00
352.20422,2012-05-14 07:45:00
387.6887,2012-05-14 08:00:00
755.475,2012-05-14 08:15:00
961.60364,2012-05-14 08:30:00
996.08203,2012-05-14 08:45:00
1074.0446,2012-05-14 09:00:00
931.75916,2012-05-14 09:15:00
399.90063,2012-05-14 09:30:00
589.56287,2012-05-14 09:45:00
555.0445,2012-05-14 10:00:00
864.6614,2012-05-14 10:15:00
923.9034,2012-05-14 10:30:00
816.96594,2012-05-14 10:45:00
1032.4777,2012-05-14 11:00:00
1081.1305,2012-05-14 11:15:00
938.0311,2012-05-14 11:30:00
758.22736,2012-05-14 11:45:00
999.7613,2012-05-14 12:00:00
898.18665,2012-05-14 12:15:00
1273.1266,2012-05-14 12:30:00
1145.8317,2012-05-14 12:45:00
973.0126,2012-05-14 13:00:00
1533.3767,2012-05-14 13:15:00
1421.0217,2012-05-14 13:30:00
1466.1992,2012-05-14 13:45:00
1361.3622,2012-05-14 14:00:00
1027.2179,2012-05-14 14:15:00
942.85474,2012-05-14 14:30:00
1003.3628,2012-05-14 14:45:00
1432.9948,2012-05-14 15:00:00
1027.8215,2012-05-14 15:15:00
1323.3779,2012-05-14 15:30:00
512.075,2012-05-14 15:45:00
513.9886,2012-05-14 16:00:00
696.6532,2012-05-14 16:15:00
798.47424,2012-05-14 16:30:00
1196.2161,2012-05-14 16:45:00
588.3794,2012-05-14 17:00:00
917.75793,2012-05-14 17:15:00
998.6965,2012-05-14 17:30:00
1090.0577,2012-05-14 17:45:00
1492.9761,2012-05-14 18:00:00
977.1351,2012-05-14 18:15:00
576.1101,2012-05-14 18:30:00
337.59827,2012-05-14 18:45:00
830.70514,2012-05-14 19:00:00
722.10974,2012-05-14 19:15:00
721.71924,2012-05-14 19:30:00
750.9921,2012-05-14 19:45:00
1060.1643,2012-05-14 20:00:00
724.6015,2012-05-14 20:15:00
911.4616,2012-05-14 20:30:00
244.86688,2012-05-14 20:45:00
109.13661,2012-05-14 21:00:00
124.928696,2012-05-14 21:15:00
666.7692,2012-05-14 21:30:00
579.7811,2012-05-14 21:45:00
742.7738,2012-05-14 22:00:00
1007.25934,2012-05-14 22:15:00
1123.3816,2012-05-14 22:30:00
1257.4884,2012-05-14 22:45:00
821.93726,2012-05-14 23:00:00
243.00807,2012-05-14 23:15:00
174.72813,2012-05-14 23:30:00
589.1616,2012-05-14 23:45:00
552.6383,2012-05-21 00:00:00
521.9139,2012-05-21 00:15:00
961.31323,2012-05-21 00:30:00
587.2798,2012-05-21 00:45:00
1054.7205,2012-05-21 01:00:00
673.09534,2012-05-21 01:15:00
735.1305,2012-05-21 01:30:00
72.44524,2012-05-21 01:45:00
255.0907,2012-05-21 02:00:00
958.99896,2012-05-21 02:15:00
385.06924,2012-05-21 02:30:00
1345.4437,2012-05-21 02:45:00
1322.9344,2012-05-21 03:00:00
1004.3583,2012-05-21 03:15:00
821.29034,2012-05-21 03:30:00
216.63625,2012-05-21 03:45:00
131.35292,2012-05-21 04:00:00
454.85526,2012-05-21 04:15:00
800.67346,2012-05-21 04:30:00
1506.0734,2012-05-21 04:45:00
730.75854,2012-05-21 05:00:00
572.8651,2012-05-21 05:15:00
918.43243,2012-05-21 05:30:00
383.34473,2012-05-21 05:45:00
282.10745,2012-05-21 06:00:00
314.5036,2012-05-21 06:15:00
925.69244,2012-05-21 06:30:00
933.1345,2012-05-21 06:45:00
187.37256,2012-05-21 07:00:00
665.63605,2012-05-21 07:15:00
220.39325,2012-05-21 07:30:00
1294.1794,2012-05-21 07:45:00
316.22592,2012-05-21 08:00:00
1120.03,2012-05-21 08:15:00
102.907036,2012-05-21 08:30:00
541.416,2012-05-21 08:45:00
1342.3451,2012-05-21 09:00:00
978.54144,2012-05-21 09:15:00
363.00763,2012-05-21 09:30:00
561.1498,2012-05-21 09:45:00
510.165,2012-05-21 10:00:00
798.6859,2012-05-21 10:15:00
923.83185,2012-05-21 10:30:00
999.95197,2012-05-21 10:45:00
1195.8292,2012-05-21 11:00:00
1184.515,2012-05-21 11:15:00
654.42975,2012-05-21 11:30:00
442.79102,2012-05-21 11:45:00
694.6019,2012-05-21 12:00:00
839.17926,2012-05-21 12:15:00
976.47675,2012-05-21 12:30:00
836.3088,2012-05-21 12:45:00
666.49164,2012-05-21 13:00:00
744.98773,2012-05-21 13:15:00
1103.0934,2012-05-21 13:30:00
1141.6184,2012-05-21 13:45:00
968.78406,2012-05-21 14:00:00
554.17975,2012-05-21 14:15:00
422.61258,2012-05-21 14:30:00
223.53452,2012-05-21 14:45:00
1111.4125,2012-05-21 15:00:00
1156.7058,2012-05-21 15:15:00
314.18866,2012-05-21 15:30:00
461.28488,2012-05-21 15:45:00
1041.6733,2012-05-21 16:00:00
566.2662,2012-05-21 16:15:00
1188.9521,2012-05-21 16:30:00
456.88455,2012-05-21 16:45:00
633.13116,2012-05-21 17:00:00
778.8488,2012-05-21 17:15:00
341.0889,2012-05-21 17:30:00
721.2384,2012-05-21 17:45:00
250.40918,2012-05-21 18:00:00
1371.9545,2012-05-21 18:15:00
540.97833,2012-05-21 18:30:00
925.4864,2012-05-21 18:45:00
1361.0514,2012-05-21 19:00:00
1024.9326,2012-05-21 19:15:00
914.0589,2012-05-21 19:30:00
507.18463,2012-05-21 19:45:00
827.5159,2012-05-21 20:00:00
649.44385,2012-05-21 20:15:00
1293.8489,2012-05-21 20:30:00
284.6218,2012-05-21 20:45:00
415.75827,2012-05-21 21:00:00
859.4058,2012-05-21 21:15:00
910.415,2012-05-21 21:30:00
1533.2228,2012-05-21 21:45:00
561.6952,2012-05-21 22:00:00
849.33075,2012-05-21 22:15:00
680.83356,2012-05-21 22:30:00
498.81802,2012-05-21 22:45:00
146.95775,2012-05-21 23:00:00
457.34482,2012-05-21 23:15:00
669.8703,2012-05-21 23:30:00
525.4323,2012-05-21 23:45:00
1386.8644,2012-05-28 00:00:00
1039.3845,2012-05-28 00:15:00
1028.9694,2012-05-28 00:30:00
936.3985,2012-05-28 00:45:00
909.13574,2012-05-28 01:00:00
1229.4849,2012-05-28 01:15:00
885.86664,2012-05-28 01:30:00
1228.9506,2012-05-28 01:45:00
570.1955,2012-05-28 02:00:00
1226.297,2012-05-28 02:15:00
367.37717,2012-05-28 02:30:00
300.93668,2012-05-28 02:45:00
768.0978,2012-05-28 03:00:00
680.0731,2012-05-28 03:15:00
1640.0641,2012-05-28 03:30:00
1293.2928,2012-05-28 03:45:00
1356.7792,2012-05-28 04:00:00
1412.6653,2012-05-28 04:15:00
672.97797,2012-05-28 04:30:00
280.5718,2012-05-28 04:45:00
97.33317,2012-05-28 05:00:00
581.7459,2012-05-28 05:15:00
461.87384,2012-05-28 05:30:00
899.80786,2012-05-28 05:45:00
717.193,2012-05-28 06:00:00
672.36865,2012-05-28 06:15:00
680.5102,2012-05-28 06:30:00
638.7546,2012-05-28 06:45:00
676.416,2012-05-28 07:00:00
771.8416,2012-05-28 07:15:00
738.25836,2012-05-28 07:30:00
698.50006,2012-05-28 07:45:00
831.79456,2012-05-28 08:00:00
642.9761,2012-05-28 08:15:00
523.4939,2012-05-28 08:30:00
1268.84,2012-05-28 08:45:00
649.1129,2012-05-28 09:00:00
922.16327,2012-05-28 09:15:00
891.24963,2012-05-28 09:30:00
738.23474,2012-05-28 09:45:00
1050.1587,2012-05-28 10:00:00
1152.8909,2012-05-28 10:15:00
1433.3102,2012-05-28 10:30:00
519.95575,2012-05-28 10:45:00
1352.0096,2012-05-28 11:00:00
1220.1407,2012-05-28 11:15:00
1444.6643,2012-05-28 11:30:00
1026.7515,2012-05-28 11:45:00
517.5421,2012-05-28 12:00:00
677.897,2012-05-28 12:15:00
329.7595,2012-05-28 12:30:00
1339.2782,2012-05-28 12:45:00
569.1734,2012-05-28 13:00:00
714.55896,2012-05-28 13:15:00
721.3687,2012-05-28 13:30:00
934.6812,2012-05-28 13:45:00
914.6558,2012-05-28 14:00:00
986.2825,2012-05-28 14:15:00
993.3387,2012-05-28 14:30:00
609.2395,2012-05-28 14:45:00
227.30911,2012-05-28 15:00:00
741.5655,2012-05-28 15:15:00
759.5082,2012-05-28 15:30:00
1773.3257,2012-05-28 15:45:00
1562.3691,2012-05-28 16:00:00
1835.0347,2012-05-28 16:15:00
1293.142,2012-05-28 16:30:00
560.9913,2012-05-28 16:45:00
649.249,2012-05-28 17:00:00
1009.3116,2012-05-28 17:15:00
977.07996,2012-05-28 17:30:00
1423.5566,2012-05-28 17:45:00
815.72766,2012-05-28 18:00:00
415.88638,2012-05-28 18:15:00
86.3805,2012-05-28 18:30:00
922.9221,2012-05-28 18:45:00
679.3053,2012-05-28 19:00:00
693.8563,2012-05-28 19:15:00
915.69806,2012-05-28 19:30:00
829.7397,2012-05-28 19:45:00
882.4647,2012-05-28 20:00:00
1245.0773,2012-05-28 20:15:00
470.5708,2012-05-28 20:30:00
301.47668,2012-05-28 20:45:00
902.89276,2012-05-28 21:00:00
273.2848,2012-05-28 21:15:00
229.67915,2012-05-28 21:30:00
531.8399,2012-05-28 21:45:00
1300.7008,2012-05-28 22:00:00
1203.1774,2012-05-28 22:15:00
1563.2439,2012-05-28 22:30:00
334.0625,2012-05-28 22:45:00
230.37564,2012-05-28 23:00:00
519.96375,2012-05-28 23:15:00
376.19263,2012-05-28 23:30:00
582.6678,2012-05-28 23:45:00
188.3844,2012-06-04 00:00:00
1660.9978,2012-06-04 00:15:00
749.4766,2012-06-04 00:30:00
874.7077,2012-06-04 00:45:00
1119.1337,2012-06-04 01:00:00
825.1683,2012-06-04 01:15:00
1367.6506,2012-06-04 01:30:00
288.70215,2012-06-04 01:45:00
223.62105,2012-06-04 02:00:00
84.309235,2012-06-04 02:15:00
774.2123,2012-06-04 02:30:00
639.11194,2012-06-04 02:45:00
1585.6345,2012-06-04 03:00:00
1054.342,2012-06-04 03:15:00
1144.1025,2012-06-04 03:30:00
1560.7684,2012-06-04 03:45:00
131.97586,2012-06-04 04:00:00
247.2771,2012-06-04 04:15:00
434.50516,2012-06-04 04:30:00
1239.8046,2012-06-04 04:45:00
1366.4844,2012-06-04 05:00:00
712.52484,2012-06-04 05:15:00
791.41034,2012-06-04 05:30:00
1020.28906,2012-06-04 05:45:00
361.45856,2012-06-04 06:00:00
1177.4391,2012-06-04 06:15:00
242.25262,2012-06-04 06:30:00
1197.1553,2012-06-04 06:45:00
463.62915,2012-06-04 07:00:00
1014.979,2012-06-04 07:15:00
636.5027,2012-06-04 07:30:00
1028.665,2012-06-04 07:45:00
815.053,2012-06-04 08:00:00
695.5455,2012-06-04 08:15:00
1082.8727,2012-06-04 08:30:00
146.67276,2012-06-04 08:45:00
1467.4872,2012-06-04 09:00:00
814.10504,2012-06-04 09:15:00
720.90106,2012-06-04 09:30:00
353.15112,2012-06-04 09:45:00
708.49884,2012-06-04 10:00:00
891.329,2012-06-04 10:15:00
723.84485,2012-06-04 10:30:00
863.71545,2012-06-04 10:45:00
1321.4587,2012-06-04 11:00:00
1157.8951,2012-06-04 11:15:00
1140.9843,2012-06-04 11:30:00
625.0038,2012-06-04 11:45:00
498.30002,2012-06-04 12:00:00
698.5192,2012-06-04 12:15:00
943.6781,2012-06-04 12:30:00
701.6845,2012-06-04 12:45:00
704.2302,2012-06-04 13:00:00
825.28937,2012-06-04 13:15:00
1265.4026,2012-06-04 13:30:00
1346.0377,2012-06-04 13:45:00
1220.3864,2012-06-04 14:00:00
671.39996,2012-06-04 14:15:00
172.27815,2012-06-04 14:30:00
608.9185,2012-06-04 14:45:00
697.5759,2012-06-04 15:00:00
442.11252,2012-06-04 15:15:00
497.524,2012-06-04 15:30:00
590.3159,2012-06-04 15:45:00
733.1839,2012-06-04 16:00:00
650.5748,2012-06-04 16:15:00
660.4715,2012-06-04 16:30:00
777.78284,2012-06-04 16:45:00
221.15309,2012-06-04 17:00:00
442.62112,2012-06-04 17:15:00
1198.8138,2012-06-04 17:30:00
1029.6327,2012-06-04 17:45:00
425.61475,2012-06-04 18:00:00
804.30994,2012-06-04 18:15:00
1279.7805,2012-06-04 18:30:00
566.19147,2012-06-04 18:45:00
1285.0586,2012-06-04 19:00:00
476.98743,2012-06-04 19:15:00
281.29465,2012-06-04 19:30:00
576.09106,2012-06-04 19:45:00
200.25679,2012-06-04 20:00:00
181.84026,2012-06-04 20:15:00
428.1315,2012-06-04 20:30:00
604.22064,2012-06-04 20:45:00
611.50604,2012-06-04 21:00:00
157.95618,2012-06-04 21:15:00
494.79263,2012-06-04 21:30:00
556.4079,2012-06-04 21:45:00
999.15314,2012-06-04 22:00:00
775.2653,2012-06-04 22:15:00
846.9373,2012-06-04 22:30:00
210.41905,2012-06-04 22:45:00
471.7755,2012-06-04 23:00:00
379.93484,2012-06-04 23:15:00
655.38446,2012-06-04 23:30:00
191.45493,2012-06-04 23:45:00
1588.8278,2012-06-11 00:00:00
1030.8025,2012-06-11 00:15:00
1033.3058,2012-06-11 00:30:00
260.7707,2012-06-11 00:45:00
985.8292,2012-06-11 01:00:00
1376.0509,2012-06-11 01:15:00
434.00012,2012-06-11 01:30:00
1154.4103,2012-06-11 01:45:00
710.185,2012-06-11 02:00:00
815.4255,2012-06-11 02:15:00
875.86127,2012-06-11 02:30:00
1583.3342,2012-06-11 02:45:00
431.04413,2012-06-11 03:00:00
466.7672,2012-06-11 03:15:00
508.0232,2012-06-11 03:30:00
401.1393,2012-06-11 03:45:00
968.7865,2012-06-11 04:00:00
374.2055,2012-06-11 04:15:00
1542.5623,2012-06-11 04:30:00
445.0987,2012-06-11 04:45:00
1047.9418,2012-06-11 05:00:00
998.6907,2012-06-11 05:15:00
784.51843,2012-06-11 05:30:00
1423.1503,2012-06-11 05:45:00
679.94904,2012-06-11 06:00:00
203.81795,2012-06-11 06:15:00
184.79987,2012-06-11 06:30:00
527.93463,2012-06-11 06:45:00
706.73254,2012-06-11 07:00:00
625.0615,2012-06-11 07:15:00
1187.9033,2012-06-11 07:30:00
806.60345,2012-06-11 07:45:00
1032.3059,2012-06-11 08:00:00
533.5215,2012-06-11 08:15:00
749.834,2012-06-11 08:30:00
47.680817,2012-06-11 08:45:00
681.4307,2012-06-11 09:00:00
1021.4144,2012-06-11 09:15:00
343.27805,2012-06-11 09:30:00
558.9528,2012-06-11 09:45:00
630.7967,2012-06-11 10:00:00
893.0735,2012-06-11 10:15:00
1164.9127,2012-06-11 10:30:00
1163.235,2012-06-11 10:45:00
1082.7653,2012-06-11 11:00:00
732.48047,2012-06-11 11:15:00
218.0388,2012-06-11 11:30:00
948.5449,2012-06-11 11:45:00
769.6581,2012-06-11 12:00:00
636.2714,2012-06-11 12:15:00
832.45966,2012-06-11 12:30:00
966.4072,2012-06-11 12:45:00
1279.9286,2012-06-11 13:00:00
1005.91974,2012-06-11 13:15:00
804.0705,2012-06-11 13:30:00
324.83054,2012-06-11 13:45:00
119.41918,2012-06-11 14:00:00
207.15167,2012-06-11 14:15:00
811.20105,2012-06-11 14:30:00
609.6734,2012-06-11 14:45:00
480.60675,2012-06-11 15:00:00
793.91205,2012-06-11 15:15:00
813.0185,2012-06-11 15:30:00
697.4542,2012-06-11 15:45:00
871.1989,2012-06-11 16:00:00
385.85446,2012-06-11 16:15:00
142.63095,2012-06-11 16:30:00
353.29822,2012-06-11 16:45:00
1054.7527,2012-06-11 17:00:00
728.5018,2012-06-11 17:15:00
1056.6489,2012-06-11 17:30:00
1176.6143,2012-06-11 17:45:00
1066.9862,2012-06-11 18:00:00
808.011,2012-06-11 18:15:00
681.64154,2012-06-11 18:30:00
516.22314,2012-06-11 18:45:00
161.10965,2012-06-11 19:00:00
1288.1941,2012-06-11 19:15:00
965.2667,2012-06-11 19:30:00
953.83856,2012-06-11 19:45:00
555.05493,2012-06-11 20:00:00
716.57825,2012-06-11 20:15:00
1296.8743,2012-06-11 20:30:00
1453.2802,2012-06-11 20:45:00
1510.0112,2012-06-11 21:00:00
1122.1439,2012-06-11 21:15:00
1087.2444,2012-06-11 21:30:00
1389.0714,2012-06-11 21:45:00
1265.583,2012-06-11 22:00:00
993.2559,2012-06-11 22:15:00
931.9772,2012-06-11 22:30:00
961.01025,2012-06-11 22:45:00
1319.4535,2012-06-11 23:00:00
431.3297,2012-06-11 23:15:00
353.35037,2012-06-11 23:30:00
816.11475,2012-06-11 23:45:00
639.7433,2012-06-18 00:00:00
867.37573,2012-06-18 00:15:00
239.01303,2012-06-18 00:30:00
1094.9742,2012-06-18 00:45:00
103.4914,2012-06-18 01:00:00
798.9549,2012-06-18 01:15:00
882.70435,2012-06-18 01:30:00
825.11707,2012-06-18 01:45:00
832.7059,2012-06-18 02:00:00
1039.8767,2012-06-18 02:15:00
1245.7811,2012-06-18 02:30:00
1111.5333,2012-06-18 02:45:00
966.78815,2012-06-18 03:00:00
1266.831,2012-06-18 03:15:00
787.7936,2012-06-18 03:30:00
121.9601,2012-06-18 03:45:00
662.90344,2012-06-18 04:00:00
1197.4307,2012-06-18 04:15:00
766.26337,2012-06-18 04:30:00
1507.1648,2012-06-18 04:45:00
1195.7662,2012-06-18 05:00:00
1685.1556,2012-06-18 05:15:00
561.7945,2012-06-18 05:30:00
366.6671,2012-06-18 05:45:00
418.90295,2012-06-18 06:00:00
656.2752,2012-06-18 06:15:00
596.23517,2012-06-18 06:30:00
851.8908,2012-06-18 06:45:00
1074.419,2012-06-18 07:00:00
935.1169,2012-06-18 07:15:00
451.5541,2012-06-18 07:30:00
305.09958,2012-06-18 07:45:00
465.35226,2012-06-18 08:00:00
593.79596,2012-06-18 08:15:00
579.6177,2012-06-18 08:30:00
968.63257,2012-06-18 08:45:00
1348.3691,2012-06-18 09:00:00
1006.02985,2012-06-18 09:15:00
364.4116,2012-06-18 09:30:00
690.2226,2012-06-18 09:45:00
774.1347,2012-06-18 10:00:00
1069.1523,2012-06-18 10:15:00
1278.1238,2012-06-18 10:30:00
871.10974,2012-06-18 10:45:00
936.4093,2012-06-18 11:00:00
1360.7898,2012-06-18 11:15:00
1430.6213,2012-06-18 11:30:00
1220.286,2012-06-18 11:45:00
499.147,2012-06-18 12:00:00
910.24475,2012-06-18 12:15:00
552.3269,2012-06-18 12:30:00
1451.5604,2012-06-18 12:45:00
728.8613,2012-06-18 13:00:00
705.7723,2012-06-18 13:15:00
1054.0088,2012-06-18 13:30:00
1245.2203,2012-06-18 13:45:00
1284.3411,2012-06-18 14:00:00
905.5546,2012-06-18 14:15:00
444.90106,2012-06-18 14:30:00
214.33554,2012-06-18 14:45:00
409.5181,2012-06-18 15:00:00
758.1482,2012-06-18 15:15:00
508.32538,2012-06-18 15:30:00
711.3289,2012-06-18 15:45:00
1142.6089,2012-06-18 16:00:00
1117.7152,2012-06-18 16:15:00
1547.8911,2012-06-18 16:30:00
940.1373,2012-06-18 16:45:00
831.6992,2012-06-18 17:00:00
1076.4897,2012-06-18 17:15:00
570.8286,2012-06-18 17:30:00
818.85254,2012-06-18 17:45:00
107.811,2012-06-18 18:00:00
946.96246,2012-06-18 18:15:00
1252.5199,2012-06-18 18:30:00
1164.4708,2012-06-18 18:45:00
1012.12714,2012-06-18 19:00:00
1518.327,2012-06-18 19:15:00
821.2885,2012-06-18 19:30:00
540.0424,2012-06-18 19:45:00
1296.5187,2012-06-18 20:00:00
1131.3427,2012-06-18 20:15:00
1390.9109,2012-06-18 20:30:00
945.7094,2012-06-18 20:45:00
914.9682,2012-06-18 21:00:00
401.76627,2012-06-18 21:15:00
722.0536,2012-06-18 21:30:00
745.8623,2012-06-18 21:45:00
435.62415,2012-06-18 22:00:00
179.83435,2012-06-18 22:15:00
1075.668,2012-06-18 22:30:00
695.0774,2012-06-18 22:45:00
1137.3832,2012-06-18 23:00:00
1061.5363,2012-06-18 23:15:00
383.08652,2012-06-18 23:30:00
566.9315,2012-06-18 23:45:00
450.7561,2012-06-25 00:00:00
440.66058,2012-06-25 00:15:00
103.77379,2012-06-25 00:30:00
757.89636,2012-06-25 00:45:00
1335.4508,2012-06-25 01:00:00
1267.6685,2012-06-25 01:15:00
731.5857,2012-06-25 01:30:00
594.86957,2012-06-25 01:45:00
1000.34125,2012-06-25 02:00:00
490.82498,2012-06-25 02:15:00
800.3169,2012-06-25 02:30:00
778.5988,2012-06-25 02:45:00
721.51056,2012-06-25 03:00:00
800.73016,2012-06-25 03:15:00
1107.716,2012-06-25 03:30:00
1055.7881,2012-06-25 03:45:00
245.33055,2012-06-25 04:00:00
733.5888,2012-06-25 04:15:00
1276.0206,2012-06-25 04:30:00
392.58368,2012-06-25 04:45:00
501.847,2012-06-25 05:00:00
1135.793,2012-06-25 05:15:00
2041.291,2012-06-25 05:30:00
1934.3907,2012-06-25 05:45:00
1987.9436,2012-06-25 06:00:00
1908.777,2012-06-25 06:15:00
1848.9807,2012-06-25 06:30:00
1876.1727,2012-06-25 06:45:00
1854.573,2012-06-25 07:00:00
1698.8265,2012-06-25 07:15:00
1663.3011,2012-06-25 07:30:00
1515.7422,2012-06-25 07:45:00
1556.7826,2012-06-25 08:00:00
1714.1555,2012-06-25 08:15:00
1337.9537,2012-06-25 08:30:00
