data,Watts
2012-04-18 05:15:00,186.57735
2012-04-18 05:30:00,187.83498
2012-04-18 05:45:00,188.62018
2012-04-18 06:00:00,187.85504
2012-04-18 06:15:00,186.32368
2012-04-18 06:30:00,184.75371
2012-04-18 06:45:00,184.40343
2012-04-18 07:00:00,184.93016
2012-04-18 07:15:00,192.08511
2012-04-18 07:30:00,209.2852
2012-04-18 07:45:00,217.68556
2012-04-18 08:00:00,228.37938
2012-04-18 08:15:00,226.61115
2012-04-18 08:30:00,223.97003
2012-04-18 08:45:00,248.56564
2012-04-18 09:00:00,354.90634
2012-04-18 09:15:00,388.7593
2012-04-18 09:30:00,265.64447
2012-04-18 09:45:00,452.27307
2012-04-18 10:00:00,425.38837
2012-04-18 10:15:00,283.0954
2012-04-18 10:30:00,255.70575
2012-04-18 10:45:00,299.7574
2012-04-18 11:00:00,290.67236
2012-04-18 11:15:00,283.7988
2012-04-18 11:30:00,264.0385
2012-04-18 11:45:00,226.24712
2012-04-18 12:00:00,224.0095
2012-04-18 12:15:00,216.76819
2012-04-18 12:30:00,219.4128
2012-04-18 12:45:00,227.816
2012-04-18 13:00:00,231.12302
2012-04-18 13:15:00,223.37044
2012-04-18 13:30:00,205.44884
2012-04-18 13:45:00,190.4966
2012-04-18 14:00:00,177.00092
2012-04-18 14:15:00,174.83354
2012-04-18 14:30:00,192.87227
2012-04-18 14:45:00,232.92113
2012-04-18 15:00:00,280.18512
2012-04-18 15:15:00,265.03485
2012-04-18 15:30:00,225.99324
2012-04-18 15:45:00,306.17053
2012-04-18 16:00:00,311.9719
2012-04-18 16:15:00,233.32529
2012-04-18 16:30:00,167.37149
2012-04-18 16:45:00,176.26828
2012-04-18 17:00:00,197.3778
2012-04-18 17:15:00,209.55632
2012-04-18 17:30:00,201.61356
2012-04-18 17:45:00,167.72134
2012-04-18 18:00:00,148.15845
2012-04-18 18:15:00,148.74823
2012-04-18 18:30:00,150.52344
2012-04-18 18:45:00,147.21707
2012-04-18 19:00:00,157.12787
2012-04-18 19:15:00,150.4399
2012-04-18 19:30:00,144.94238
2012-04-18 19:45:00,154.18553
2012-04-18 20:00:00,147.33813
2012-04-18 20:15:00,121.793724
2012-04-18 20:30:00,105.52214
2012-04-18 20:45:00,111.1732
2012-04-18 21:00:00,113.54931
2012-04-18 21:15:00,143.78247
2012-04-18 21:30:00,105.56118
2012-04-18 21:45:00,94.56288
2012-04-18 22:00:00,103.06402
2012-04-18 22:15:00,95.74854
2012-04-18 22:30:00,89.46408
2012-04-18 22:45:00,78.217354
2012-04-18 23:00:00,82.98506
2012-04-18 23:15:00,116.45369
2012-04-18 23:30:00,221.02814
2012-04-18 23:45:00,234.63069
2012-04-19 00:00:00,567.2161
2012-04-19 00:15:00,649.8786
2012-04-19 00:30:00,746.9491
2012-04-19 00:45:00,766.8058
2012-04-19 01:00:00,731.21625
2012-04-19 01:15:00,695.43933
2012-04-19 01:30:00,673.4447
2012-04-19 01:45:00,643.0283
2012-04-19 02:00:00,613.08374
2012-04-19 02:15:00,567.6665
2012-04-19 02:30:00,529.00006
2012-04-19 02:45:00,489.37827
2012-04-19 03:00:00,446.43204
2012-04-19 03:15:00,454.55954
2012-04-19 03:30:00,570.4481
2012-04-19 03:45:00,633.9826
2012-04-19 04:00:00,601.2747
2012-04-19 04:15:00,415.3059
2012-04-19 04:30:00,528.1372
2012-04-19 04:45:00,583.37317
2012-04-19 05:00:00,610.9358
2012-04-19 05:15:00,554.1257
2012-04-19 05:30:00,411.6401
2012-04-19 05:45:00,311.93698
2012-04-19 06:00:00,304.99033
2012-04-19 06:15:00,339.58398
2012-04-19 06:30:00,360.97662
2012-04-19 06:45:00,360.72012
2012-04-19 07:00:00,362.76666
2012-04-19 07:15:00,361.33063
2012-04-19 07:30:00,340.48392
2012-04-19 07:45:00,360.5055
2012-04-19 08:00:00,359.7792
2012-04-19 08:15:00,348.77173
2012-04-19 08:30:00,459.07858
2012-04-19 08:45:00,392.26022
2012-04-19 09:00:00,328.6184
2012-04-19 09:15:00,362.737
2012-04-19 09:30:00,312.37497
2012-04-19 09:45:00,291.45343
2012-04-19 10:00:00,261.9276
2012-04-19 10:15:00,304.86798
2012-04-19 10:30:00,521.391
2012-04-19 10:45:00,426.57773
2012-04-19 11:00:00,621.5956
2012-04-19 11:15:00,714.8393
2012-04-19 11:30:00,620.48145
2012-04-19 11:45:00,446.18863
2012-04-19 12:00:00,276.57928
2012-04-19 12:15:00,282.41312
2012-04-19 12:30:00,305.06274
2012-04-19 12:45:00,301.7996
2012-04-19 13:00:00,291.1049
2012-04-19 13:15:00,281.88354
2012-04-19 13:30:00,259.97464
2012-04-19 13:45:00,291.0229
2012-04-19 14:00:00,511.6776
2012-04-19 14:15:00,481.64294
2012-04-19 14:30:00,306.02115
2012-04-19 14:45:00,375.73453
2012-04-19 15:00:00,378.1475
2012-04-19 15:15:00,323.8736
2012-04-19 15:30:00,222.17976
2012-04-19 15:45:00,198.90569
2012-04-19 16:00:00,231.49728
2012-04-19 16:15:00,253.25221
2012-04-19 16:30:00,281.1411
2012-04-19 16:45:00,439.30435
2012-04-19 17:00:00,1471.396
2012-04-19 17:15:00,1686.5222
2012-04-19 17:30:00,461.6198
2012-04-19 17:45:00,704.9381
2012-04-19 18:00:00,976.6365
2012-04-19 18:15:00,891.71765
2012-04-19 18:30:00,714.1462
2012-04-19 18:45:00,301.43576
2012-04-19 19:00:00,234.30222
2012-04-19 19:15:00,242.78241
2012-04-19 19:30:00,218.0184
2012-04-19 19:45:00,207.82123
2012-04-19 20:00:00,235.38776
2012-04-19 20:15:00,280.90488
2012-04-19 20:30:00,303.55472
2012-04-19 20:45:00,291.49402
2012-04-19 21:00:00,296.3398
2012-04-19 21:15:00,338.45743
2012-04-19 21:30:00,431.34412
2012-04-19 21:45:00,556.89246
2012-04-19 22:00:00,677.81854
2012-04-19 22:15:00,699.05194
2012-04-19 22:30:00,727.9221
2012-04-19 22:45:00,691.72577
2012-04-19 23:00:00,579.1235
2012-04-19 23:15:00,420.8414
2012-04-19 23:30:00,306.39322
2012-04-19 23:45:00,290.96094
2012-04-20 00:00:00,203.801
2012-04-20 00:15:00,222.69997
2012-04-20 00:30:00,238.70457
2012-04-20 00:45:00,253.74754
2012-04-20 01:00:00,260.08478
2012-04-20 01:15:00,269.99863
2012-04-20 01:30:00,269.5227
2012-04-20 01:45:00,271.88443
2012-04-20 02:00:00,269.13318
2012-04-20 02:15:00,260.56552
2012-04-20 02:30:00,265.38318
2012-04-20 02:45:00,352.84018
2012-04-20 03:00:00,406.58972
2012-04-20 03:15:00,353.8847
2012-04-20 03:30:00,325.3476
2012-04-20 03:45:00,350.42853
2012-04-20 04:00:00,386.95267
2012-04-20 04:15:00,357.82077
2012-04-20 04:30:00,262.04626
2012-04-20 04:45:00,227.57803
2012-04-20 05:00:00,258.00836
2012-04-20 05:15:00,292.2164
2012-04-20 05:30:00,297.4694
2012-04-20 05:45:00,288.68515
2012-04-20 06:00:00,339.18942
2012-04-20 06:15:00,274.7009
2012-04-20 06:30:00,259.02127
2012-04-20 06:45:00,263.96063
2012-04-20 07:00:00,245.99498
2012-04-20 07:15:00,211.41637
2012-04-20 07:30:00,181.5647
2012-04-20 07:45:00,180.49617
2012-04-20 08:00:00,405.08344
2012-04-20 08:15:00,445.96353
2012-04-20 08:30:00,102.041725
2012-04-20 08:45:00,253.0823
2012-04-20 09:00:00,344.476
2012-04-20 09:15:00,422.19366
2012-04-20 09:30:00,395.4298
2012-04-20 09:45:00,269.23285
2012-04-20 10:00:00,200.43967
2012-04-20 10:15:00,224.09392
2012-04-20 10:30:00,265.19144
2012-04-20 10:45:00,263.9892
2012-04-20 11:00:00,265.43814
2012-04-20 11:15:00,276.40698
2012-04-20 11:30:00,263.1063
2012-04-20 11:45:00,344.57657
2012-04-20 12:00:00,273.20358
2012-04-20 12:15:00,302.45938
2012-04-20 12:30:00,271.22748
2012-04-20 12:45:00,279.60013
2012-04-20 13:00:00,267.57062
2012-04-20 13:15:00,225.15437
2012-04-20 13:30:00,176.15552
2012-04-20 13:45:00,204.3936
2012-04-20 14:00:00,248.46967
2012-04-20 14:15:00,285.8484
2012-04-20 14:30:00,321.0362
2012-04-20 14:45:00,490.41803
2012-04-20 15:00:00,219.34496
2012-04-20 15:15:00,359.48038
2012-04-20 15:30:00,352.86002
2012-04-20 15:45:00,290.33017
2012-04-20 16:00:00,244.61868
2012-04-20 16:15:00,244.74301
2012-04-20 16:30:00,227.05283
2012-04-20 16:45:00,188.9131
2012-04-20 17:00:00,166.60243
2012-04-20 17:15:00,173.52924
2012-04-20 17:30:00,186.17537
2012-04-20 17:45:00,210.54677
2012-04-20 18:00:00,248.99292
2012-04-20 18:15:00,363.739
2012-04-20 18:30:00,371.97144
2012-04-20 18:45:00,328.6171
2012-04-20 19:00:00,521.3602
2012-04-20 19:15:00,516.62897
2012-04-20 19:30:00,371.1555
2012-04-20 19:45:00,210.22658
2012-04-20 20:00:00,217.70323
2012-04-20 20:15:00,262.272
2012-04-20 20:30:00,265.45145
2012-04-20 20:45:00,310.64905
2012-04-20 21:00:00,308.60553
2012-04-20 21:15:00,257.79877
2012-04-20 21:30:00,246.50536
2012-04-20 21:45:00,249.93974
2012-04-20 22:00:00,248.66118
2012-04-20 22:15:00,234.29457
2012-04-20 22:30:00,215.81046
2012-04-20 22:45:00,206.3457
2012-04-20 23:00:00,198.86424
2012-04-20 23:15:00,215.87654
2012-04-20 23:30:00,229.37943
2012-04-20 23:45:00,217.01073
2012-04-21 00:00:00,531.9518
2012-04-21 00:15:00,612.15985
2012-04-21 00:30:00,700.69543
2012-04-21 00:45:00,720.50543
2012-04-21 01:00:00,696.03784
2012-04-21 01:15:00,677.7522
2012-04-21 01:30:00,650.05396
2012-04-21 01:45:00,607.00323
2012-04-21 02:00:00,571.47345
2012-04-21 02:15:00,548.9564
2012-04-21 02:30:00,525.10065
2012-04-21 02:45:00,489.97568
2012-04-21 03:00:00,452.80612
2012-04-21 03:15:00,425.5768
2012-04-21 03:30:00,426.95856
2012-04-21 03:45:00,606.381
2012-04-21 04:00:00,684.6897
2012-04-21 04:15:00,438.56888
2012-04-21 04:30:00,434.39923
2012-04-21 04:45:00,509.1041
2012-04-21 05:00:00,598.8177
2012-04-21 05:15:00,622.3027
2012-04-21 05:30:00,571.512
2012-04-21 05:45:00,399.79752
2012-04-21 06:00:00,275.33322
2012-04-21 06:15:00,279.03827
2012-04-21 06:30:00,320.9064
2012-04-21 06:45:00,344.19357
2012-04-21 07:00:00,330.91907
2012-04-21 07:15:00,328.50345
2012-04-21 07:30:00,321.62552
2012-04-21 07:45:00,418.5558
2012-04-21 08:00:00,415.0586
2012-04-21 08:15:00,513.51324
2012-04-21 08:30:00,497.52148
2012-04-21 08:45:00,499.36475
2012-04-21 09:00:00,557.46454
2012-04-21 09:15:00,573.20087
2012-04-21 09:30:00,402.9876
2012-04-21 09:45:00,224.82764
2012-04-21 10:00:00,246.91911
2012-04-21 10:15:00,283.48187
2012-04-21 10:30:00,277.58545
2012-04-21 10:45:00,274.2865
2012-04-21 11:00:00,272.16275
2012-04-21 11:15:00,252.161
2012-04-21 11:30:00,258.44153
2012-04-21 11:45:00,265.74478
2012-04-21 12:00:00,263.38046
2012-04-21 12:15:00,230.99585
2012-04-21 12:30:00,207.76169
2012-04-21 12:45:00,218.97635
2012-04-21 13:00:00,244.67845
2012-04-21 13:15:00,227.50584
2012-04-21 13:30:00,218.9107
2012-04-21 13:45:00,192.5739
2012-04-21 14:00:00,193.28102
2012-04-21 14:15:00,177.3813
2012-04-21 14:30:00,159.54716
2012-04-21 14:45:00,173.3362
2012-04-21 15:00:00,202.81142
2012-04-21 15:15:00,202.4705
2012-04-21 15:30:00,187.69691
2012-04-21 15:45:00,186.5865
2012-04-21 16:00:00,166.50711
2012-04-21 16:15:00,155.31493
2012-04-21 16:30:00,156.71977
2012-04-21 16:45:00,139.19754
2012-04-21 17:00:00,120.45234
2012-04-21 17:15:00,124.17878
2012-04-21 17:30:00,140.1112
2012-04-21 17:45:00,143.64528
2012-04-21 18:00:00,208.52748
2012-04-21 18:15:00,183.25485
2012-04-21 18:30:00,151.5684
2012-04-21 18:45:00,162.19264
2012-04-21 19:00:00,134.41652
2012-04-21 19:15:00,121.15248
2012-04-21 19:30:00,136.99068
2012-04-21 19:45:00,131.78304
2012-04-21 20:00:00,135.46892
2012-04-21 20:15:00,108.57069
2012-04-21 20:30:00,88.76416
2012-04-21 20:45:00,98.05028
2012-04-21 21:00:00,121.94117
2012-04-21 21:15:00,124.75154
2012-04-21 21:30:00,132.6629
2012-04-21 21:45:00,173.24068
2012-04-21 22:00:00,289.49982
2012-04-21 22:15:00,271.4892
2012-04-21 22:30:00,313.5942
2012-04-21 22:45:00,443.5815
2012-04-21 23:00:00,524.0049
2012-04-21 23:15:00,480.44418
2012-04-21 23:30:00,313.44196
2012-04-21 23:45:00,201.1444
2012-04-22 00:00:00,94.26167
2012-04-22 00:15:00,159.62395
2012-04-22 00:30:00,208.20227
2012-04-22 00:45:00,239.8067
2012-04-22 01:00:00,232.08357
2012-04-22 01:15:00,226.7684
2012-04-22 01:30:00,229.17244
2012-04-22 01:45:00,230.2427
2012-04-22 02:00:00,222.79593
2012-04-22 02:15:00,217.9822
2012-04-22 02:30:00,214.25336
2012-04-22 02:45:00,208.37022
2012-04-22 03:00:00,199.56984
2012-04-22 03:15:00,193.17523
2012-04-22 03:30:00,183.15408
2012-04-22 03:45:00,177.38829
2012-04-22 04:00:00,175.38231
2012-04-22 04:15:00,178.0363
2012-04-22 04:30:00,185.00629
2012-04-22 04:45:00,198.28297
2012-04-22 05:00:00,273.4317
2012-04-22 05:15:00,434.30063
2012-04-22 05:30:00,272.18695
2012-04-22 05:45:00,255.98232
2012-04-22 06:00:00,385.8028
2012-04-22 06:15:00,477.35287
2012-04-22 06:30:00,477.4517
2012-04-22 06:45:00,327.19284
2012-04-22 07:00:00,210.43422
2012-04-22 07:15:00,232.42798
2012-04-22 07:30:00,274.46252
2012-04-22 07:45:00,261.92194
2012-04-22 08:00:00,260.52515
2012-04-22 08:15:00,254.32947
2012-04-22 08:30:00,227.66484
2012-04-22 08:45:00,214.64508
2012-04-22 09:00:00,209.12926
2012-04-22 09:15:00,203.0738
2012-04-22 09:30:00,197.73071
2012-04-22 09:45:00,193.21188
2012-04-22 10:00:00,201.08331
2012-04-22 10:15:00,212.75667
2012-04-22 10:30:00,204.49677
2012-04-22 10:45:00,194.0708
2012-04-22 11:00:00,186.20634
2012-04-22 11:15:00,178.66685
2012-04-22 11:30:00,170.85867
2012-04-22 11:45:00,173.6071
2012-04-22 12:00:00,172.62057
2012-04-22 12:15:00,158.20076
2012-04-22 12:30:00,146.2358
2012-04-22 12:45:00,176.40155
2012-04-22 13:00:00,163.45116
2012-04-22 13:15:00,216.62009
2012-04-22 13:30:00,211.26894
2012-04-22 13:45:00,195.95027
2012-04-22 14:00:00,202.6991
2012-04-22 14:15:00,179.10046
2012-04-22 14:30:00,149.54651
2012-04-22 14:45:00,153.58835
2012-04-22 15:00:00,174.94588
2012-04-22 15:15:00,202.88055
2012-04-22 15:30:00,388.80203
2012-04-22 15:45:00,204.56242
2012-04-22 16:00:00,234.17636
2012-04-22 16:15:00,264.32642
2012-04-22 16:30:00,254.05203
2012-04-22 16:45:00,217.221
2012-04-22 17:00:00,214.0082
2012-04-22 17:15:00,215.61351
2012-04-22 17:30:00,194.47038
2012-04-22 17:45:00,164.30266
2012-04-22 18:00:00,147.9665
2012-04-22 18:15:00,146.39066
2012-04-22 18:30:00,143.85248
2012-04-22 18:45:00,140.90361
2012-04-22 19:00:00,139.68654
2012-04-22 19:15:00,136.19348
2012-04-22 19:30:00,131.5021
2012-04-22 19:45:00,130.68637
2012-04-22 20:00:00,133.34734
2012-04-22 20:15:00,132.03757
2012-04-22 20:30:00,128.36784
2012-04-22 20:45:00,124.74696
2012-04-22 21:00:00,122.97873
2012-04-22 21:15:00,125.00106
2012-04-22 21:30:00,127.43388
2012-04-22 21:45:00,137.40335
2012-04-22 22:00:00,264.07712
2012-04-22 22:15:00,422.48355
2012-04-22 22:30:00,151.07068
2012-04-22 22:45:00,313.50912
2012-04-22 23:00:00,408.13657
2012-04-22 23:15:00,435.24374
2012-04-22 23:30:00,345.38162
2012-04-22 23:45:00,243.26509
2012-04-23 00:00:00,941.6727
2012-04-23 00:15:00,1632.0458
2012-04-23 00:30:00,774.47394
2012-04-23 00:45:00,931.91003
2012-04-23 01:00:00,975.2216
2012-04-23 01:15:00,948.2992
2012-04-23 01:30:00,916.9408
2012-04-23 01:45:00,870.4836
2012-04-23 02:00:00,746.8058
